From, To, Count,  Acreage
Grapes, Tomatoes, 148, 32.9
Grapes, Cherries, 8, 1.8
Grapes, Grapes, 171226, 38079.7
Grapes, Other Tree Crops, 176, 39.1
Grapes, Almonds, 3335, 741.7
Grapes, Walnuts, 468, 104.1
Grapes, Pears, 12, 2.7
Grapes, Developed/Open Space, 330, 73.4
Grapes, Developed/Low Intensity, 105, 23.4
Grapes, Developed/Medium Intensity, 58, 12.9
Grapes, Developed/High Intensity, 8, 1.8
Grapes, Shrubland, 40, 8.9
Grapes, Grass/Pasture, 359, 79.8
Grapes, Pistachios, 2, 0.4
Grapes, Triticale, 216, 48.0
Grapes, Garlic, 2, 0.4
Grapes, Olives, 277, 61.6
Grapes, Plums, 8, 1.8
Grapes, Lettuce, 68, 15.1
Other Tree Crops, Rice, 11, 2.4
Other Tree Crops, Cherries, 1, 0.2
Other Tree Crops, Grapes, 20, 4.4
Other Tree Crops, Other Tree Crops, 581, 129.2
Other Tree Crops, Almonds, 8, 1.8
Other Tree Crops, Walnuts, 2, 0.4
Other Tree Crops, Shrubland, 1, 0.2
Other Tree Crops, Grass/Pasture, 1, 0.2
Other Tree Crops, Woody Wetlands, 2, 0.4
Other Tree Crops, Herbaceous Wetlands, 2, 0.4
Other Tree Crops, Prunes, 11, 2.4
Citrus, Citrus, 8, 1.8
Pecans, Pecans, 216, 48.0
Pecans, Almonds, 9, 2.0
Pecans, Walnuts, 106, 23.6
Pecans, Woody Wetlands, 18, 4.0
Pecans, Herbaceous Wetlands, 2, 0.4
Almonds, Corn, 1973, 438.8
Almonds, Cotton, 37, 8.2
Almonds, Rice, 501, 111.4
Almonds, Sorghum, 38, 8.5
Almonds, Sunflowers, 177, 39.4
Almonds, Sweet Corn, 2552, 567.6
Almonds, Barley, 416, 92.5
Almonds, Winter Wheat, 2852, 634.3
Almonds, Oats, 608, 135.2
Almonds, Safflower, 1905, 423.7
Almonds, Alfalfa, 3370, 749.5
Almonds, Other Hay/Non Alfalfa, 1597, 355.2
Almonds, Dry Beans, 11, 2.4
Almonds, Hemp, 336, 74.7
Almonds, Sweet Potatoes, 4, 0.9
Almonds, Watermelons, 18, 4.0
Almonds, Onions, 115, 25.6
Almonds, Cucumbers, 2, 0.4
Almonds, Chick Peas, 24, 5.3
Almonds, Tomatoes, 777, 172.8
Almonds, Herbs, 17, 3.8
Almonds, Clover/Wildflowers, 80, 17.8
Almonds, Fallow/Idle Cropland, 4462, 992.3
Almonds, Cherries, 6192, 1377.1
Almonds, Peaches, 118, 26.2
Almonds, Apples, 24, 5.3
Almonds, Grapes, 461, 102.5
Almonds, Other Tree Crops, 17, 3.8
Almonds, Citrus, 8, 1.8
Almonds, Pecans, 2, 0.4
Almonds, Almonds, 181988, 40473.2
Almonds, Walnuts, 2767, 615.4
Almonds, Pears, 1, 0.2
Almonds, Open Water, 155, 34.5
Almonds, Developed/Open Space, 59, 13.1
Almonds, Developed/Low Intensity, 77, 17.1
Almonds, Developed/Medium Intensity, 42, 9.3
Almonds, Developed/High Intensity, 2, 0.4
Almonds, Barren, 35, 7.8
Almonds, Shrubland, 4, 0.9
Almonds, Grass/Pasture, 475, 105.6
Almonds, Woody Wetlands, 64, 14.2
Almonds, Herbaceous Wetlands, 193, 42.9
Almonds, Pistachios, 926, 205.9
Almonds, Triticale, 310, 68.9
Almonds, Carrots, 48, 10.7
Almonds, Garlic, 78, 17.3
Almonds, Cantaloupes, 6, 1.3
Almonds, Prunes, 154, 34.2
Almonds, Olives, 923, 205.3
Almonds, Pomegranates, 7, 1.6
Almonds, Plums, 353, 78.5
Almonds, Dbl Crop WinWht/Corn, 820, 182.4
Almonds, Dbl Crop Oats/Corn, 16, 3.6
Almonds, Lettuce, 61, 13.6
Almonds, Pumpkins, 365, 81.2
Walnuts, Corn, 2443, 543.3
Walnuts, Rice, 58, 12.9
Walnuts, Sunflowers, 73, 16.2
Walnuts, Barley, 59, 13.1
Walnuts, Winter Wheat, 1545, 343.6
Walnuts, Rye, 5, 1.1
Walnuts, Oats, 677, 150.6
Walnuts, Safflower, 14, 3.1
Walnuts, Alfalfa, 76, 16.9
Walnuts, Other Hay/Non Alfalfa, 36, 8.0
Walnuts, Dry Beans, 108, 24.0
Walnuts, Hemp, 1, 0.2
Walnuts, Chick Peas, 27, 6.0
Walnuts, Tomatoes, 102, 22.7
Walnuts, Clover/Wildflowers, 3, 0.7
Walnuts, Fallow/Idle Cropland, 541, 120.3
Walnuts, Cherries, 1036, 230.4
Walnuts, Peaches, 66, 14.7
Walnuts, Apples, 80, 17.8
Walnuts, Grapes, 188, 41.8
Walnuts, Other Tree Crops, 197, 43.8
Walnuts, Pecans, 30, 6.7
Walnuts, Almonds, 1389, 308.9
Walnuts, Walnuts, 34522, 7677.5
Walnuts, Pears, 44, 9.8
Walnuts, Open Water, 18, 4.0
Walnuts, Developed/Open Space, 65, 14.5
Walnuts, Developed/Low Intensity, 65, 14.5
Walnuts, Developed/Medium Intensity, 13, 2.9
Walnuts, Barren, 79, 17.6
Walnuts, Deciduous Forest, 1, 0.2
Walnuts, Shrubland, 7, 1.6
Walnuts, Grass/Pasture, 355, 79.0
Walnuts, Woody Wetlands, 70, 15.6
Walnuts, Herbaceous Wetlands, 48, 10.7
Walnuts, Pistachios, 1552, 345.2
Walnuts, Prunes, 90, 20.0
Walnuts, Olives, 152, 33.8
Walnuts, Pomegranates, 1, 0.2
Walnuts, Plums, 175, 38.9
Walnuts, Squash, 6, 1.3
Walnuts, Dbl Crop WinWht/Corn, 54, 12.0
Walnuts, Dbl Crop Oats/Corn, 2, 0.4
Walnuts, Dbl Crop Triticale/Corn, 1, 0.2
Pears, Pears, 24218, 5386.0
Aquaculture, Aquaculture, 2, 0.4
Open Water, Corn, 162, 36.0
Open Water, Sweet Corn, 116, 25.8
Open Water, Barley, 460, 102.3
Open Water, Winter Wheat, 42, 9.3
Open Water, Oats, 50, 11.1
Open Water, Alfalfa, 2, 0.4
Open Water, Other Hay/Non Alfalfa, 261, 58.0
Open Water, Tomatoes, 103, 22.9
Open Water, Clover/Wildflowers, 246, 54.7
Open Water, Fallow/Idle Cropland, 186, 41.4
Open Water, Peaches, 1, 0.2
Open Water, Grapes, 692, 153.9
Open Water, Almonds, 19, 4.2
Open Water, Walnuts, 2, 0.4
Open Water, Aquaculture, 79, 17.6
Open Water, Open Water, 282310, 62784.2
Open Water, Barren, 498, 110.8
Open Water, Evergreen Forest, 4, 0.9
Open Water, Shrubland, 250, 55.6
Open Water, Grass/Pasture, 6, 1.3
Open Water, Woody Wetlands, 723, 160.8
Open Water, Herbaceous Wetlands, 1536, 341.6
Open Water, Pistachios, 218, 48.5
Open Water, Prunes, 2, 0.4
Open Water, Dbl Crop WinWht/Corn, 3, 0.7
Developed/Open Space, Corn, 263, 58.5
Developed/Open Space, Cotton, 3, 0.7
Developed/Open Space, Sunflowers, 1, 0.2
Developed/Open Space, Winter Wheat, 92, 20.5
Developed/Open Space, Oats, 8, 1.8
Developed/Open Space, Alfalfa, 347, 77.2
Developed/Open Space, Other Hay/Non Alfalfa, 41, 9.1
Developed/Open Space, Hemp, 62, 13.8
Developed/Open Space, Tomatoes, 6, 1.3
Developed/Open Space, Herbs, 126, 28.0
Developed/Open Space, Clover/Wildflowers, 533, 118.5
Developed/Open Space, Fallow/Idle Cropland, 57, 12.7
Developed/Open Space, Cherries, 9, 2.0
Developed/Open Space, Grapes, 606, 134.8
Developed/Open Space, Other Tree Crops, 3, 0.7
Developed/Open Space, Almonds, 126, 28.0
Developed/Open Space, Walnuts, 82, 18.2
Developed/Open Space, Developed/Open Space, 70834, 15753.1
Developed/Open Space, Developed/Low Intensity, 30, 6.7
Developed/Open Space, Developed/Medium Intensity, 3, 0.7
Developed/Open Space, Pistachios, 1, 0.2
Developed/Open Space, Triticale, 8, 1.8
Developed/Open Space, Pomegranates, 6, 1.3
Developed/Open Space, Plums, 4, 0.9
Developed/Low Intensity, Cotton, 141, 31.4
Developed/Low Intensity, Winter Wheat, 11, 2.4
Developed/Low Intensity, Oats, 5, 1.1
Developed/Low Intensity, Safflower, 2, 0.4
Developed/Low Intensity, Alfalfa, 20, 4.4
Developed/Low Intensity, Tomatoes, 56, 12.5
Developed/Low Intensity, Fallow/Idle Cropland, 146, 32.5
Developed/Low Intensity, Cherries, 15, 3.3
Developed/Low Intensity, Grapes, 84, 18.7
Developed/Low Intensity, Almonds, 32, 7.1
Developed/Low Intensity, Pears, 63, 14.0
Developed/Low Intensity, Developed/Open Space, 1, 0.2
Developed/Low Intensity, Developed/Low Intensity, 115210, 25622.1
Developed/Low Intensity, Developed/High Intensity, 4, 0.9
Developed/Low Intensity, Pistachios, 6, 1.3
Developed/Low Intensity, Prunes, 4, 0.9
Developed/Low Intensity, Dbl Crop Oats/Corn, 190, 42.3
Developed/Low Intensity, Pumpkins, 1, 0.2
Developed/Medium Intensity, Developed/Low Intensity, 1, 0.2
Developed/Medium Intensity, Developed/Medium Intensity, 198792, 44210.3
Developed/Medium Intensity, Developed/High Intensity, 1, 0.2
Developed/High Intensity, Developed/High Intensity, 69019, 15349.5
Barren, Cotton, 27, 6.0
Barren, Sunflowers, 1, 0.2
Barren, Winter Wheat, 10, 2.2
Barren, Rye, 4, 0.9
Barren, Oats, 1, 0.2
Barren, Other Hay/Non Alfalfa, 94, 20.9
Barren, Tomatoes, 17, 3.8
Barren, Herbs, 46, 10.2
Barren, Fallow/Idle Cropland, 25, 5.6
Barren, Grapes, 6, 1.3
Barren, Almonds, 1, 0.2
Barren, Walnuts, 23, 5.1
Barren, Open Water, 35, 7.8
Barren, Barren, 2721, 605.1
Barren, Evergreen Forest, 25, 5.6
Barren, Mixed Forest, 1, 0.2
Barren, Shrubland, 28, 6.2
Barren, Grass/Pasture, 287, 63.8
Barren, Woody Wetlands, 3, 0.7
Barren, Herbaceous Wetlands, 183, 40.7
Barren, Pistachios, 1, 0.2
Barren, Prunes, 24, 5.3
Barren, Plums, 1, 0.2
Barren, Strawberries, 1, 0.2
Deciduous Forest, Evergreen Forest, 4, 0.9
Deciduous Forest, Mixed Forest, 1, 0.2
Deciduous Forest, Shrubland, 1, 0.2
Deciduous Forest, Grass/Pasture, 2, 0.4
Deciduous Forest, Woody Wetlands, 8, 1.8
Evergreen Forest, Rye, 3, 0.7
Evergreen Forest, Apples, 4, 0.9
Evergreen Forest, Open Water, 1, 0.2
Evergreen Forest, Barren, 1, 0.2
Evergreen Forest, Deciduous Forest, 1, 0.2
Evergreen Forest, Evergreen Forest, 6, 1.3
Evergreen Forest, Mixed Forest, 5, 1.1
Evergreen Forest, Shrubland, 18, 4.0
Evergreen Forest, Woody Wetlands, 155, 34.5
Evergreen Forest, Herbaceous Wetlands, 70, 15.6
Mixed Forest, Fallow/Idle Cropland, 2, 0.4
Mixed Forest, Cherries, 1, 0.2
Mixed Forest, Apples, 1, 0.2
Mixed Forest, Grapes, 13, 2.9
Mixed Forest, Evergreen Forest, 25, 5.6
Mixed Forest, Mixed Forest, 86, 19.1
Mixed Forest, Shrubland, 35, 7.8
Mixed Forest, Grass/Pasture, 9, 2.0
Mixed Forest, Woody Wetlands, 93, 20.7
Mixed Forest, Herbaceous Wetlands, 50, 11.1
Mixed Forest, Triticale, 8, 1.8
Shrubland, Barley, 2, 0.4
Shrubland, Winter Wheat, 111, 24.7
Shrubland, Oats, 16, 3.6
Shrubland, Alfalfa, 93, 20.7
Shrubland, Other Hay/Non Alfalfa, 5, 1.1
Shrubland, Hemp, 1, 0.2
Shrubland, Tomatoes, 42, 9.3
Shrubland, Fallow/Idle Cropland, 28, 6.2
Shrubland, Cherries, 33, 7.3
Shrubland, Peaches, 13, 2.9
Shrubland, Apples, 2, 0.4
Shrubland, Grapes, 229, 50.9
Shrubland, Almonds, 202, 44.9
Shrubland, Walnuts, 5, 1.1
Shrubland, Open Water, 61, 13.6
Shrubland, Barren, 285, 63.4
Shrubland, Deciduous Forest, 2, 0.4
Shrubland, Evergreen Forest, 34, 7.6
Shrubland, Mixed Forest, 30, 6.7
Shrubland, Shrubland, 2613, 581.1
Shrubland, Grass/Pasture, 565, 125.7
Shrubland, Woody Wetlands, 193, 42.9
Shrubland, Herbaceous Wetlands, 303, 67.4
Shrubland, Triticale, 203, 45.1
Shrubland, Prunes, 1, 0.2
Shrubland, Plums, 1, 0.2
Shrubland, Dbl Crop WinWht/Corn, 5, 1.1
Shrubland, Dbl Crop WinWht/Sorghum, 1, 0.2
Grass/Pasture, Corn, 280, 62.3
Grass/Pasture, Rice, 173, 38.5
Grass/Pasture, Sunflowers, 24, 5.3
Grass/Pasture, Barley, 28, 6.2
Grass/Pasture, Winter Wheat, 944, 209.9
Grass/Pasture, Rye, 465, 103.4
Grass/Pasture, Oats, 448, 99.6
Grass/Pasture, Safflower, 32, 7.1
Grass/Pasture, Alfalfa, 134, 29.8
Grass/Pasture, Other Hay/Non Alfalfa, 1472, 327.4
Grass/Pasture, Misc Vegs & Fruits, 3, 0.7
Grass/Pasture, Tomatoes, 58, 12.9
Grass/Pasture, Herbs, 182, 40.5
Grass/Pasture, Clover/Wildflowers, 1866, 415.0
Grass/Pasture, Fallow/Idle Cropland, 307, 68.3
Grass/Pasture, Cherries, 147, 32.7
Grass/Pasture, Peaches, 13, 2.9
Grass/Pasture, Apples, 32, 7.1
Grass/Pasture, Grapes, 1236, 274.9
Grass/Pasture, Almonds, 1939, 431.2
Grass/Pasture, Walnuts, 124, 27.6
Grass/Pasture, Pears, 17, 3.8
Grass/Pasture, Open Water, 249, 55.4
Grass/Pasture, Developed/Medium Intensity, 1, 0.2
Grass/Pasture, Barren, 505, 112.3
Grass/Pasture, Evergreen Forest, 17, 3.8
Grass/Pasture, Mixed Forest, 16, 3.6
Grass/Pasture, Shrubland, 523, 116.3
Grass/Pasture, Grass/Pasture, 107808, 23975.9
Grass/Pasture, Woody Wetlands, 28, 6.2
Grass/Pasture, Herbaceous Wetlands, 2700, 600.5
Grass/Pasture, Pistachios, 288, 64.0
Grass/Pasture, Triticale, 306, 68.1
Grass/Pasture, Prunes, 71, 15.8
Grass/Pasture, Olives, 13, 2.9
Grass/Pasture, Plums, 11, 2.4
Grass/Pasture, Strawberries, 10, 2.2
Grass/Pasture, Dbl Crop WinWht/Corn, 2, 0.4
Grass/Pasture, Dbl Crop Oats/Corn, 42, 9.3
Grass/Pasture, Dbl Crop Triticale/Corn, 190, 42.3
Woody Wetlands, Rice, 116, 25.8
Woody Wetlands, Winter Wheat, 550, 122.3
Woody Wetlands, Other Hay/Non Alfalfa, 34, 7.6
Woody Wetlands, Fallow/Idle Cropland, 3, 0.7
Woody Wetlands, Cherries, 66, 14.7
Woody Wetlands, Peaches, 170, 37.8
Woody Wetlands, Pecans, 6, 1.3
Woody Wetlands, Almonds, 25, 5.6
Woody Wetlands, Walnuts, 9, 2.0
Woody Wetlands, Open Water, 192, 42.7
Woody Wetlands, Barren, 804, 178.8
Woody Wetlands, Deciduous Forest, 1, 0.2
Woody Wetlands, Evergreen Forest, 33, 7.3
Woody Wetlands, Mixed Forest, 7, 1.6
Woody Wetlands, Shrubland, 116, 25.8
Woody Wetlands, Grass/Pasture, 219, 48.7
Woody Wetlands, Woody Wetlands, 18939, 4211.9
Woody Wetlands, Herbaceous Wetlands, 3283, 730.1
Woody Wetlands, Triticale, 2, 0.4
Woody Wetlands, Prunes, 4, 0.9
Woody Wetlands, Plums, 79, 17.6
Woody Wetlands, Dbl Crop WinWht/Corn, 2, 0.4
Herbaceous Wetlands, Corn, 218, 48.5
Herbaceous Wetlands, Rice, 240, 53.4
Herbaceous Wetlands, Pop or Orn Corn, 10, 2.2
Herbaceous Wetlands, Barley, 3, 0.7
Herbaceous Wetlands, Winter Wheat, 389, 86.5
Herbaceous Wetlands, Rye, 838, 186.4
Herbaceous Wetlands, Oats, 248, 55.2
Herbaceous Wetlands, Safflower, 5, 1.1
Herbaceous Wetlands, Alfalfa, 1286, 286.0
Herbaceous Wetlands, Other Hay/Non Alfalfa, 984, 218.8
Herbaceous Wetlands, Hemp, 287, 63.8
Herbaceous Wetlands, Tomatoes, 214, 47.6
Herbaceous Wetlands, Clover/Wildflowers, 2412, 536.4
Herbaceous Wetlands, Fallow/Idle Cropland, 1064, 236.6
Herbaceous Wetlands, Cherries, 259, 57.6
Herbaceous Wetlands, Peaches, 47, 10.5
Herbaceous Wetlands, Apples, 42, 9.3
Herbaceous Wetlands, Grapes, 182, 40.5
Herbaceous Wetlands, Other Tree Crops, 276, 61.4
Herbaceous Wetlands, Citrus, 56, 12.5
Herbaceous Wetlands, Almonds, 237, 52.7
Herbaceous Wetlands, Walnuts, 395, 87.8
Herbaceous Wetlands, Open Water, 7187, 1598.4
Herbaceous Wetlands, Barren, 1110, 246.9
Herbaceous Wetlands, Deciduous Forest, 2, 0.4
Herbaceous Wetlands, Evergreen Forest, 4, 0.9
Herbaceous Wetlands, Mixed Forest, 24, 5.3
Herbaceous Wetlands, Shrubland, 923, 205.3
Herbaceous Wetlands, Grass/Pasture, 3777, 840.0
Herbaceous Wetlands, Woody Wetlands, 2111, 469.5
Herbaceous Wetlands, Herbaceous Wetlands, 98540, 21914.8
Herbaceous Wetlands, Triticale, 9, 2.0
Herbaceous Wetlands, Prunes, 173, 38.5
Herbaceous Wetlands, Olives, 2, 0.4
Herbaceous Wetlands, Plums, 176, 39.1
Herbaceous Wetlands, Dbl Crop WinWht/Corn, 167, 37.1
Herbaceous Wetlands, Dbl Crop Oats/Corn, 2, 0.4
Herbaceous Wetlands, Dbl Crop Triticale/Corn, 10, 2.2
Pistachios, Rice, 1, 0.2
Pistachios, Sunflowers, 20, 4.4
Pistachios, Winter Wheat, 71, 15.8
Pistachios, Rye, 186, 41.4
Pistachios, Oats, 2, 0.4
Pistachios, Fallow/Idle Cropland, 211, 46.9
Pistachios, Cherries, 46, 10.2
Pistachios, Citrus, 1, 0.2
Pistachios, Almonds, 39, 8.7
Pistachios, Walnuts, 20, 4.4
Pistachios, Developed/Open Space, 2, 0.4
Pistachios, Developed/Medium Intensity, 1, 0.2
Pistachios, Barren, 3, 0.7
Pistachios, Grass/Pasture, 79, 17.6
Pistachios, Herbaceous Wetlands, 2, 0.4
Pistachios, Pistachios, 1430, 318.0
Pistachios, Garlic, 8, 1.8
Pistachios, Olives, 6, 1.3
Triticale, Corn, 5336, 1186.7
Triticale, Rice, 5859, 1303.0
Triticale, Sunflowers, 1424, 316.7
Triticale, Sweet Corn, 71, 15.8
Triticale, Pop or Orn Corn, 124, 27.6
Triticale, Barley, 2222, 494.2
Triticale, Winter Wheat, 11727, 2608.0
Triticale, Rye, 1005, 223.5
Triticale, Oats, 665, 147.9
Triticale, Safflower, 16032, 3565.4
Triticale, Alfalfa, 6024, 1339.7
Triticale, Other Hay/Non Alfalfa, 2433, 541.1
Triticale, Hemp, 952, 211.7
Triticale, Cucumbers, 169, 37.6
Triticale, Tomatoes, 3622, 805.5
Triticale, Fallow/Idle Cropland, 1612, 358.5
Triticale, Peaches, 1, 0.2
Triticale, Grapes, 231, 51.4
Triticale, Almonds, 33, 7.3
Triticale, Pears, 91, 20.2
Triticale, Open Water, 3, 0.7
Triticale, Barren, 1, 0.2
Triticale, Deciduous Forest, 1, 0.2
Triticale, Shrubland, 6, 1.3
Triticale, Grass/Pasture, 1137, 252.9
Triticale, Herbaceous Wetlands, 78, 17.3
Triticale, Pistachios, 96, 21.3
Triticale, Triticale, 21033, 4677.6
Triticale, Olives, 128, 28.5
Triticale, Strawberries, 13, 2.9
Triticale, Dbl Crop Triticale/Corn, 11, 2.4
Carrots, Winter Wheat, 52, 11.6
Carrots, Other Hay/Non Alfalfa, 2, 0.4
Carrots, Tomatoes, 3330, 740.6
Carrots, Herbs, 6, 1.3
Carrots, Fallow/Idle Cropland, 169, 37.6
Carrots, Almonds, 71, 15.8
Carrots, Walnuts, 98, 21.8
Carrots, Cantaloupes, 9, 2.0
Carrots, Peppers, 76, 16.9
Carrots, Plums, 1, 0.2
Carrots, Pumpkins, 9, 2.0
Garlic, Sunflowers, 4, 0.9
Garlic, Winter Wheat, 323, 71.8
Garlic, Alfalfa, 768, 170.8
Garlic, Cucumbers, 1134, 252.2
Garlic, Tomatoes, 3919, 871.6
Garlic, Herbs, 3, 0.7
Garlic, Grapes, 1, 0.2
Garlic, Almonds, 240, 53.4
Garlic, Woody Wetlands, 1, 0.2
Garlic, Triticale, 157, 34.9
Garlic, Dbl Crop WinWht/Corn, 108, 24.0
Cantaloupes, Winter Wheat, 8, 1.8
Cantaloupes, Dry Beans, 4, 0.9
Cantaloupes, Watermelons, 53, 11.8
Cantaloupes, Tomatoes, 494, 109.9
Cantaloupes, Almonds, 318, 70.7
Cantaloupes, Garlic, 323, 71.8
Cantaloupes, Pumpkins, 17, 3.8
Olives, Winter Wheat, 33, 7.3
Olives, Alfalfa, 120, 26.7
Olives, Tomatoes, 12, 2.7
Olives, Fallow/Idle Cropland, 6, 1.3
Olives, Cherries, 114, 25.4
Olives, Grapes, 7, 1.6
Olives, Other Tree Crops, 5, 1.1
Olives, Almonds, 413, 91.8
Olives, Walnuts, 87, 19.3
Olives, Developed/Open Space, 8, 1.8
Olives, Developed/Low Intensity, 17, 3.8
Olives, Developed/Medium Intensity, 3, 0.7
Olives, Herbaceous Wetlands, 1, 0.2
Olives, Prunes, 9, 2.0
Olives, Olives, 23085, 5134.0
Olives, Pumpkins, 145, 32.2
Oranges, Walnuts, 7, 1.6
Oranges, Plums, 1, 0.2
Honeydew Melons, Sunflowers, 35, 7.8
Honeydew Melons, Winter Wheat, 88, 19.6
Honeydew Melons, Tomatoes, 55, 12.2
Honeydew Melons, Fallow/Idle Cropland, 2, 0.4
Broccoli, Safflower, 15, 3.3
Peppers, Winter Wheat, 3, 0.7
Peppers, Other Hay/Non Alfalfa, 14, 3.1
Peppers, Tomatoes, 60, 13.3
Peppers, Peppers, 1, 0.2
Pomegranates, Almonds, 65, 14.5
Pomegranates, Pomegranates, 32, 7.1
Greens, Onions, 4, 0.9
Plums, Rice, 1, 0.2
Plums, Spring Wheat, 2, 0.4
Plums, Winter Wheat, 41, 9.1
Plums, Alfalfa, 19, 4.2
Plums, Other Hay/Non Alfalfa, 8, 1.8
Plums, Watermelons, 128, 28.5
Plums, Cucumbers, 2, 0.4
Plums, Tomatoes, 3, 0.7
Plums, Clover/Wildflowers, 27, 6.0
Plums, Fallow/Idle Cropland, 11, 2.4
Plums, Cherries, 47, 10.5
Plums, Peaches, 52, 11.6
Plums, Other Tree Crops, 9, 2.0
Plums, Almonds, 703, 156.3
Plums, Walnuts, 33, 7.3
Plums, Deciduous Forest, 9, 2.0
Plums, Shrubland, 6, 1.3
Plums, Grass/Pasture, 4, 0.9
Plums, Woody Wetlands, 32, 7.1
Plums, Herbaceous Wetlands, 98, 21.8
Plums, Triticale, 3, 0.7
Plums, Prunes, 78, 17.3
Plums, Olives, 29, 6.4
Plums, Plums, 534, 118.8
Plums, Dbl Crop Triticale/Corn, 1, 0.2
Strawberries, Grass/Pasture, 89, 19.8
Strawberries, Strawberries, 170, 37.8
Squash, Corn, 2, 0.4
Squash, Sunflowers, 37, 8.2
Squash, Sweet Corn, 978, 217.5
Squash, Winter Wheat, 3, 0.7
Squash, Alfalfa, 196, 43.6
Squash, Tomatoes, 906, 201.5
Squash, Herbs, 47, 10.5
Squash, Fallow/Idle Cropland, 417, 92.7
Squash, Triticale, 3, 0.7
Squash, Pumpkins, 39, 8.7
Vetch, Corn, 6, 1.3
Vetch, Rice, 90, 20.0
Vetch, Tomatoes, 38, 8.5
Vetch, Fallow/Idle Cropland, 20, 4.4
Dbl Crop WinWht/Corn, Corn, 219, 48.7
Dbl Crop WinWht/Corn, Cotton, 1, 0.2
Dbl Crop WinWht/Corn, Sweet Corn, 908, 201.9
Dbl Crop WinWht/Corn, Winter Wheat, 2011, 447.2
Dbl Crop WinWht/Corn, Rye, 15, 3.3
Dbl Crop WinWht/Corn, Oats, 915, 203.5
Dbl Crop WinWht/Corn, Alfalfa, 328, 72.9
Dbl Crop WinWht/Corn, Other Hay/Non Alfalfa, 2004, 445.7
Dbl Crop WinWht/Corn, Dry Beans, 16, 3.6
Dbl Crop WinWht/Corn, Watermelons, 15, 3.3
Dbl Crop WinWht/Corn, Tomatoes, 100, 22.2
Dbl Crop WinWht/Corn, Fallow/Idle Cropland, 2, 0.4
Dbl Crop WinWht/Corn, Cherries, 14, 3.1
Dbl Crop WinWht/Corn, Grapes, 572, 127.2
Dbl Crop WinWht/Corn, Almonds, 5, 1.1
Dbl Crop WinWht/Corn, Walnuts, 47, 10.5
Dbl Crop WinWht/Corn, Shrubland, 2, 0.4
Dbl Crop WinWht/Corn, Herbaceous Wetlands, 10, 2.2
Dbl Crop WinWht/Corn, Pistachios, 2, 0.4
Dbl Crop WinWht/Corn, Cantaloupes, 32, 7.1
Dbl Crop WinWht/Corn, Plums, 3, 0.7
Dbl Crop WinWht/Corn, Dbl Crop WinWht/Corn, 3329, 740.4
Dbl Crop WinWht/Corn, Dbl Crop Oats/Corn, 69, 15.3
Dbl Crop Oats/Corn, Corn, 975, 216.8
Dbl Crop Oats/Corn, Cotton, 2, 0.4
Dbl Crop Oats/Corn, Rice, 22, 4.9
Dbl Crop Oats/Corn, Winter Wheat, 365, 81.2
Dbl Crop Oats/Corn, Rye, 1, 0.2
Dbl Crop Oats/Corn, Oats, 5949, 1323.0
Dbl Crop Oats/Corn, Safflower, 1, 0.2
Dbl Crop Oats/Corn, Alfalfa, 774, 172.1
Dbl Crop Oats/Corn, Other Hay/Non Alfalfa, 547, 121.6
Dbl Crop Oats/Corn, Tomatoes, 28, 6.2
Dbl Crop Oats/Corn, Fallow/Idle Cropland, 108, 24.0
Dbl Crop Oats/Corn, Cherries, 30, 6.7
Dbl Crop Oats/Corn, Dbl Crop WinWht/Corn, 568, 126.3
Dbl Crop Oats/Corn, Dbl Crop Oats/Corn, 3025, 672.7
Dbl Crop Oats/Corn, Pumpkins, 26, 5.8
Dbl Crop Oats/Corn, Dbl Crop Barley/Corn, 10, 2.2
Lettuce, Grapes, 176, 39.1
Lettuce, Barren, 1, 0.2
Lettuce, Shrubland, 126, 28.0
Lettuce, Woody Wetlands, 2, 0.4
Dbl Crop Triticale/Corn, Corn, 434, 96.5
Dbl Crop Triticale/Corn, Sunflowers, 1229, 273.3
Dbl Crop Triticale/Corn, Winter Wheat, 61, 13.6
Dbl Crop Triticale/Corn, Alfalfa, 4, 0.9
Dbl Crop Triticale/Corn, Other Hay/Non Alfalfa, 145, 32.2
Dbl Crop Triticale/Corn, Dbl Crop WinWht/Corn, 2, 0.4
Dbl Crop Triticale/Corn, Dbl Crop Triticale/Corn, 1, 0.2
Pumpkins, Corn, 200, 44.5
Pumpkins, Winter Wheat, 313, 69.6
Pumpkins, Tomatoes, 873, 194.2
Pumpkins, Garlic, 312, 69.4
Pumpkins, Pumpkins, 45, 10.0
Dbl Crop WinWht/Sorghum, Corn, 16, 3.6
Dbl Crop WinWht/Sorghum, Sunflowers, 46, 10.2
Dbl Crop WinWht/Sorghum, Winter Wheat, 100, 22.2
Dbl Crop WinWht/Sorghum, Watermelons, 19, 4.2
Dbl Crop WinWht/Sorghum, Tomatoes, 481, 107.0
Dbl Crop WinWht/Sorghum, Fallow/Idle Cropland, 6, 1.3
Dbl Crop WinWht/Sorghum, Pumpkins, 106, 23.6
Cabbage, Winter Wheat, 27, 6.0
