From, To, Count,  Acreage
Other Hay/Non Alfalfa, Almonds, 14834, 3299.0
Other Hay/Non Alfalfa, Walnuts, 786, 174.8
Other Hay/Non Alfalfa, Pears, 79, 17.6
Other Hay/Non Alfalfa, Open Water, 640, 142.3
Other Hay/Non Alfalfa, Developed/Open Space, 2095, 465.9
Other Hay/Non Alfalfa, Developed/Low Intensity, 1977, 439.7
Other Hay/Non Alfalfa, Developed/Medium Intensity, 2128, 473.3
Other Hay/Non Alfalfa, Developed/High Intensity, 1223, 272.0
Other Hay/Non Alfalfa, Barren, 113, 25.1
Other Hay/Non Alfalfa, Evergreen Forest, 1, 0.2
Other Hay/Non Alfalfa, Mixed Forest, 4, 0.9
Other Hay/Non Alfalfa, Shrubland, 274, 60.9
Other Hay/Non Alfalfa, Grass/Pasture, 14804, 3292.3
Other Hay/Non Alfalfa, Woody Wetlands, 166, 36.9
Other Hay/Non Alfalfa, Herbaceous Wetlands, 852, 189.5
Other Hay/Non Alfalfa, Pistachios, 158, 35.1
Other Hay/Non Alfalfa, Triticale, 2090, 464.8
Other Hay/Non Alfalfa, Carrots, 4, 0.9
Other Hay/Non Alfalfa, Garlic, 355, 79.0
Other Hay/Non Alfalfa, Cantaloupes, 1, 0.2
Other Hay/Non Alfalfa, Prunes, 55, 12.2
Other Hay/Non Alfalfa, Olives, 624, 138.8
Other Hay/Non Alfalfa, Peppers, 2, 0.4
Other Hay/Non Alfalfa, Plums, 120, 26.7
Other Hay/Non Alfalfa, Strawberries, 10, 2.2
Other Hay/Non Alfalfa, Squash, 15, 3.3
Other Hay/Non Alfalfa, Dbl Crop WinWht/Corn, 1982, 440.8
Other Hay/Non Alfalfa, Dbl Crop Oats/Corn, 740, 164.6
Other Hay/Non Alfalfa, Lettuce, 2, 0.4
Other Hay/Non Alfalfa, Dbl Crop Triticale/Corn, 44, 9.8
Other Hay/Non Alfalfa, Pumpkins, 107, 23.8
Other Hay/Non Alfalfa, Dbl Crop Barley/Corn, 6, 1.3
Dry Beans, Corn, 2112, 469.7
Dry Beans, Cotton, 6, 1.3
Dry Beans, Rice, 74, 16.5
Dry Beans, Sorghum, 4, 0.9
Dry Beans, Sunflowers, 750, 166.8
Dry Beans, Sweet Corn, 1392, 309.6
Dry Beans, Pop or Orn Corn, 4, 0.9
Dry Beans, Barley, 75, 16.7
Dry Beans, Winter Wheat, 2730, 607.1
Dry Beans, Rye, 33, 7.3
Dry Beans, Oats, 487, 108.3
Dry Beans, Safflower, 700, 155.7
Dry Beans, Alfalfa, 5637, 1253.6
Dry Beans, Other Hay/Non Alfalfa, 553, 123.0
Dry Beans, Dry Beans, 79, 17.6
Dry Beans, Hemp, 63, 14.0
Dry Beans, Watermelons, 152, 33.8
Dry Beans, Onions, 48, 10.7
Dry Beans, Cucumbers, 232, 51.6
Dry Beans, Chick Peas, 1, 0.2
Dry Beans, Peas, 4, 0.9
Dry Beans, Tomatoes, 3255, 723.9
Dry Beans, Herbs, 86, 19.1
Dry Beans, Clover/Wildflowers, 10, 2.2
Dry Beans, Sod/Grass Seed, 1, 0.2
Dry Beans, Fallow/Idle Cropland, 2537, 564.2
Dry Beans, Cherries, 290, 64.5
Dry Beans, Peaches, 3, 0.7
Dry Beans, Apples, 1, 0.2
Dry Beans, Grapes, 65, 14.5
Dry Beans, Other Tree Crops, 4, 0.9
Dry Beans, Citrus, 1, 0.2
Dry Beans, Pecans, 1, 0.2
Dry Beans, Almonds, 4724, 1050.6
Dry Beans, Walnuts, 454, 101.0
Dry Beans, Pears, 8, 1.8
Dry Beans, Open Water, 52, 11.6
Dry Beans, Developed/Open Space, 306, 68.1
Dry Beans, Developed/Low Intensity, 481, 107.0
Dry Beans, Developed/Medium Intensity, 803, 178.6
Dry Beans, Developed/High Intensity, 324, 72.1
Dry Beans, Barren, 7, 1.6
Dry Beans, Mixed Forest, 1, 0.2
Dry Beans, Shrubland, 8, 1.8
Dry Beans, Grass/Pasture, 83, 18.5
Dry Beans, Woody Wetlands, 4, 0.9
Dry Beans, Herbaceous Wetlands, 28, 6.2
Dry Beans, Pistachios, 150, 33.4
Dry Beans, Triticale, 271, 60.3
Dry Beans, Carrots, 8, 1.8
Dry Beans, Garlic, 450, 100.1
Dry Beans, Prunes, 1, 0.2
Dry Beans, Olives, 149, 33.1
Dry Beans, Peppers, 5, 1.1
Dry Beans, Plums, 10, 2.2
Dry Beans, Strawberries, 1, 0.2
Dry Beans, Squash, 19, 4.2
Dry Beans, Dbl Crop WinWht/Corn, 207, 46.0
Dry Beans, Dbl Crop Oats/Corn, 109, 24.2
Dry Beans, Lettuce, 2, 0.4
Dry Beans, Dbl Crop Triticale/Corn, 3, 0.7
Dry Beans, Pumpkins, 113, 25.1
Potatoes, Rice, 1, 0.2
Potatoes, Sweet Corn, 11, 2.4
Potatoes, Winter Wheat, 4, 0.9
Potatoes, Rye, 12, 2.7
Potatoes, Oats, 9, 2.0
Potatoes, Safflower, 1, 0.2
Potatoes, Alfalfa, 34, 7.6
Potatoes, Other Hay/Non Alfalfa, 2, 0.4
Potatoes, Watermelons, 7, 1.6
Potatoes, Tomatoes, 889, 197.7
Potatoes, Fallow/Idle Cropland, 180, 40.0
Potatoes, Cherries, 9, 2.0
Potatoes, Almonds, 182, 40.5
Potatoes, Walnuts, 56, 12.5
Potatoes, Developed/Open Space, 2, 0.4
Potatoes, Developed/Low Intensity, 4, 0.9
Potatoes, Developed/Medium Intensity, 11, 2.4
Potatoes, Developed/High Intensity, 3, 0.7
Potatoes, Garlic, 4, 0.9
Potatoes, Squash, 1, 0.2
Potatoes, Dbl Crop Oats/Corn, 5, 1.1
Potatoes, Pumpkins, 12, 2.7
Hemp, Corn, 13, 2.9
Hemp, Rice, 2928, 651.2
Hemp, Sunflowers, 173, 38.5
Hemp, Winter Wheat, 12, 2.7
Hemp, Oats, 3, 0.7
Hemp, Safflower, 9, 2.0
Hemp, Alfalfa, 143, 31.8
Hemp, Other Hay/Non Alfalfa, 7, 1.6
Hemp, Hemp, 1077, 239.5
Hemp, Watermelons, 9, 2.0
Hemp, Cucumbers, 3, 0.7
Hemp, Tomatoes, 19, 4.2
Hemp, Fallow/Idle Cropland, 538, 119.6
Hemp, Almonds, 3, 0.7
Hemp, Open Water, 13, 2.9
Hemp, Developed/Open Space, 2, 0.4
Hemp, Developed/Medium Intensity, 6, 1.3
Hemp, Developed/High Intensity, 1, 0.2
Hemp, Barren, 2, 0.4
Hemp, Grass/Pasture, 6, 1.3
Hemp, Herbaceous Wetlands, 6, 1.3
Hemp, Pistachios, 3, 0.7
Hemp, Triticale, 1, 0.2
Hemp, Carrots, 10, 2.2
Misc Vegs & Fruits, Grapes, 1, 0.2
Misc Vegs & Fruits, Almonds, 1, 0.2
Watermelons, Corn, 62, 13.8
Watermelons, Rice, 13, 2.9
Watermelons, Sunflowers, 11, 2.4
Watermelons, Sweet Corn, 8, 1.8
Watermelons, Barley, 3, 0.7
Watermelons, Winter Wheat, 90, 20.0
Watermelons, Oats, 46, 10.2
Watermelons, Safflower, 32, 7.1
Watermelons, Alfalfa, 375, 83.4
Watermelons, Other Hay/Non Alfalfa, 21, 4.7
Watermelons, Dry Beans, 6, 1.3
Watermelons, Hemp, 2, 0.4
Watermelons, Watermelons, 27, 6.0
Watermelons, Onions, 2, 0.4
Watermelons, Cucumbers, 20, 4.4
Watermelons, Peas, 4, 0.9
Watermelons, Tomatoes, 774, 172.1
Watermelons, Fallow/Idle Cropland, 97, 21.6
Watermelons, Cherries, 52, 11.6
Watermelons, Grapes, 7, 1.6
Watermelons, Almonds, 827, 183.9
Watermelons, Walnuts, 322, 71.6
Watermelons, Open Water, 4, 0.9
Watermelons, Developed/Open Space, 14, 3.1
Watermelons, Developed/Low Intensity, 11, 2.4
Watermelons, Developed/Medium Intensity, 2, 0.4
Watermelons, Developed/High Intensity, 1, 0.2
Watermelons, Grass/Pasture, 1, 0.2
Watermelons, Herbaceous Wetlands, 4, 0.9
Watermelons, Pistachios, 2, 0.4
Watermelons, Triticale, 3, 0.7
Watermelons, Garlic, 59, 13.1
Watermelons, Cantaloupes, 1, 0.2
Watermelons, Olives, 12, 2.7
Watermelons, Plums, 1, 0.2
Watermelons, Dbl Crop WinWht/Corn, 1, 0.2
Watermelons, Dbl Crop Oats/Corn, 5, 1.1
Watermelons, Pumpkins, 5, 1.1
Onions, Corn, 102, 22.7
Onions, Cotton, 3, 0.7
Onions, Rice, 2, 0.4
Onions, Sorghum, 1, 0.2
Onions, Sunflowers, 11, 2.4
Onions, Sweet Corn, 14, 3.1
Onions, Pop or Orn Corn, 1, 0.2
Onions, Winter Wheat, 100, 22.2
Onions, Oats, 7, 1.6
Onions, Safflower, 14, 3.1
Onions, Alfalfa, 61, 13.6
Onions, Other Hay/Non Alfalfa, 14, 3.1
Onions, Dry Beans, 4, 0.9
Onions, Hemp, 19, 4.2
Onions, Watermelons, 5, 1.1
Onions, Cucumbers, 2, 0.4
Onions, Tomatoes, 115, 25.6
Onions, Herbs, 1, 0.2
Onions, Clover/Wildflowers, 2, 0.4
Onions, Fallow/Idle Cropland, 79, 17.6
Onions, Cherries, 23, 5.1
Onions, Peaches, 1, 0.2
Onions, Apples, 2, 0.4
Onions, Grapes, 1, 0.2
Onions, Other Tree Crops, 2, 0.4
Onions, Almonds, 971, 215.9
Onions, Walnuts, 443, 98.5
Onions, Open Water, 23, 5.1
Onions, Developed/Open Space, 5, 1.1
Onions, Developed/Low Intensity, 15, 3.3
Onions, Developed/Medium Intensity, 20, 4.4
Onions, Developed/High Intensity, 33, 7.3
Onions, Grass/Pasture, 1, 0.2
Onions, Woody Wetlands, 1, 0.2
Onions, Herbaceous Wetlands, 1, 0.2
Onions, Pistachios, 27, 6.0
Onions, Triticale, 3, 0.7
Onions, Garlic, 28, 6.2
Onions, Prunes, 1, 0.2
Onions, Olives, 17, 3.8
Onions, Plums, 1, 0.2
Onions, Dbl Crop WinWht/Corn, 3, 0.7
Onions, Dbl Crop Oats/Corn, 27, 6.0
Onions, Pumpkins, 1, 0.2
Cucumbers, Corn, 647, 143.9
Cucumbers, Rice, 101, 22.5
Cucumbers, Sunflowers, 105, 23.4
Cucumbers, Sweet Corn, 13, 2.9
Cucumbers, Pop or Orn Corn, 1, 0.2
Cucumbers, Barley, 35, 7.8
Cucumbers, Winter Wheat, 881, 195.9
Cucumbers, Rye, 19, 4.2
Cucumbers, Oats, 99, 22.0
Cucumbers, Safflower, 722, 160.6
Cucumbers, Alfalfa, 3436, 764.1
Cucumbers, Other Hay/Non Alfalfa, 159, 35.4
Cucumbers, Dry Beans, 6, 1.3
Cucumbers, Hemp, 11, 2.4
Cucumbers, Watermelons, 77, 17.1
Cucumbers, Cucumbers, 1974, 439.0
Cucumbers, Chick Peas, 1, 0.2
Cucumbers, Tomatoes, 1737, 386.3
Cucumbers, Clover/Wildflowers, 22, 4.9
Cucumbers, Fallow/Idle Cropland, 370, 82.3
Cucumbers, Cherries, 12, 2.7
Cucumbers, Grapes, 393, 87.4
Cucumbers, Almonds, 1522, 338.5
Cucumbers, Walnuts, 178, 39.6
Cucumbers, Pears, 3, 0.7
Cucumbers, Open Water, 30, 6.7
Cucumbers, Developed/Open Space, 99, 22.0
Cucumbers, Developed/Low Intensity, 112, 24.9
Cucumbers, Developed/Medium Intensity, 52, 11.6
Cucumbers, Developed/High Intensity, 13, 2.9
Cucumbers, Mixed Forest, 1, 0.2
Cucumbers, Shrubland, 2, 0.4
Cucumbers, Grass/Pasture, 7, 1.6
Cucumbers, Woody Wetlands, 2, 0.4
Cucumbers, Herbaceous Wetlands, 15, 3.3
Cucumbers, Pistachios, 120, 26.7
Cucumbers, Triticale, 153, 34.0
Cucumbers, Garlic, 15, 3.3
Cucumbers, Prunes, 2, 0.4
Cucumbers, Olives, 498, 110.8
Cucumbers, Plums, 8, 1.8
Cucumbers, Dbl Crop WinWht/Corn, 78, 17.3
Cucumbers, Dbl Crop Oats/Corn, 11, 2.4
Cucumbers, Dbl Crop Triticale/Corn, 2, 0.4
Cucumbers, Pumpkins, 17, 3.8
Peas, Corn, 72, 16.0
Peas, Rice, 4, 0.9
Peas, Sunflowers, 6, 1.3
Peas, Sweet Corn, 74, 16.5
Peas, Barley, 1, 0.2
Peas, Winter Wheat, 65, 14.5
Peas, Rye, 1, 0.2
Peas, Oats, 1, 0.2
Peas, Safflower, 6, 1.3
Peas, Alfalfa, 1012, 225.1
Peas, Other Hay/Non Alfalfa, 34, 7.6
Peas, Hemp, 2, 0.4
Peas, Cucumbers, 1, 0.2
Peas, Tomatoes, 31, 6.9
Peas, Fallow/Idle Cropland, 16, 3.6
Peas, Grapes, 1, 0.2
Peas, Almonds, 42, 9.3
Peas, Walnuts, 1, 0.2
Peas, Open Water, 1, 0.2
Peas, Developed/Open Space, 4, 0.9
Peas, Developed/Low Intensity, 1, 0.2
Peas, Developed/High Intensity, 8, 1.8
Peas, Grass/Pasture, 1, 0.2
Peas, Triticale, 2, 0.4
Peas, Olives, 2, 0.4
Peas, Dbl Crop WinWht/Corn, 4, 0.9
Peas, Dbl Crop Oats/Corn, 2, 0.4
Tomatoes, Corn, 5993, 1332.8
Tomatoes, Cotton, 4, 0.9
Tomatoes, Rice, 426, 94.7
Tomatoes, Sorghum, 137, 30.5
Tomatoes, Sunflowers, 1386, 308.2
Tomatoes, Sweet Corn, 836, 185.9
Tomatoes, Pop or Orn Corn, 18, 4.0
Tomatoes, Barley, 149, 33.1
Tomatoes, Winter Wheat, 12058, 2681.6
Tomatoes, Rye, 11, 2.4
Tomatoes, Oats, 808, 179.7
Tomatoes, Safflower, 1682, 374.1
Tomatoes, Alfalfa, 21419, 4763.5
Tomatoes, Other Hay/Non Alfalfa, 921, 204.8
Tomatoes, Dry Beans, 364, 81.0
Tomatoes, Hemp, 124, 27.6
Tomatoes, Watermelons, 2269, 504.6
Tomatoes, Onions, 24, 5.3
Tomatoes, Cucumbers, 1365, 303.6
Tomatoes, Chick Peas, 15, 3.3
Tomatoes, Peas, 35, 7.8
Tomatoes, Tomatoes, 27337, 6079.6
Tomatoes, Herbs, 6, 1.3
Tomatoes, Clover/Wildflowers, 18, 4.0
Tomatoes, Fallow/Idle Cropland, 3688, 820.2
Tomatoes, Cherries, 522, 116.1
Tomatoes, Peaches, 15, 3.3
Tomatoes, Apples, 1, 0.2
Tomatoes, Grapes, 971, 215.9
Tomatoes, Other Tree Crops, 2, 0.4
Tomatoes, Citrus, 1, 0.2
Tomatoes, Pecans, 1, 0.2
Tomatoes, Almonds, 10702, 2380.1
Tomatoes, Walnuts, 765, 170.1
Tomatoes, Pears, 16, 3.6
Tomatoes, Open Water, 93, 20.7
Tomatoes, Developed/Open Space, 281, 62.5
Tomatoes, Developed/Low Intensity, 486, 108.1
Tomatoes, Developed/Medium Intensity, 648, 144.1
Tomatoes, Developed/High Intensity, 220, 48.9
Tomatoes, Barren, 14, 3.1
Tomatoes, Mixed Forest, 1, 0.2
Tomatoes, Shrubland, 40, 8.9
Tomatoes, Grass/Pasture, 76, 16.9
Tomatoes, Woody Wetlands, 26, 5.8
Tomatoes, Herbaceous Wetlands, 70, 15.6
Tomatoes, Pistachios, 120, 26.7
Tomatoes, Triticale, 1406, 312.7
Tomatoes, Carrots, 2, 0.4
Tomatoes, Garlic, 3760, 836.2
Tomatoes, Cantaloupes, 12, 2.7
Tomatoes, Olives, 341, 75.8
Tomatoes, Peppers, 2, 0.4
Tomatoes, Pomegranates, 2, 0.4
Tomatoes, Plums, 14, 3.1
Tomatoes, Strawberries, 3, 0.7
Tomatoes, Squash, 57, 12.7
Tomatoes, Dbl Crop WinWht/Corn, 883, 196.4
Tomatoes, Dbl Crop Oats/Corn, 522, 116.1
Tomatoes, Lettuce, 9, 2.0
Tomatoes, Dbl Crop Triticale/Corn, 1, 0.2
Tomatoes, Pumpkins, 282, 62.7
Tomatoes, Dbl Crop Barley/Corn, 30, 6.7
Herbs, Corn, 3, 0.7
Herbs, Rice, 1, 0.2
Herbs, Sunflowers, 1, 0.2
Herbs, Sweet Corn, 1, 0.2
Herbs, Pop or Orn Corn, 1, 0.2
Herbs, Barley, 1, 0.2
Herbs, Winter Wheat, 10, 2.2
Herbs, Safflower, 10, 2.2
Herbs, Alfalfa, 4, 0.9
Herbs, Other Hay/Non Alfalfa, 1, 0.2
Herbs, Watermelons, 1, 0.2
Herbs, Cucumbers, 1, 0.2
Herbs, Tomatoes, 6, 1.3
Herbs, Fallow/Idle Cropland, 1, 0.2
Herbs, Cherries, 4, 0.9
Herbs, Almonds, 12, 2.7
Herbs, Open Water, 1, 0.2
Herbs, Developed/High Intensity, 1, 0.2
Herbs, Triticale, 2, 0.4
Herbs, Garlic, 1, 0.2
Herbs, Olives, 49, 10.9
Herbs, Dbl Crop WinWht/Corn, 1, 0.2
Herbs, Dbl Crop Oats/Corn, 1, 0.2
Herbs, Pumpkins, 1, 0.2
Clover/Wildflowers, Corn, 1145, 254.6
Clover/Wildflowers, Rice, 376, 83.6
Clover/Wildflowers, Sorghum, 10, 2.2
Clover/Wildflowers, Sunflowers, 423, 94.1
Clover/Wildflowers, Sweet Corn, 6, 1.3
Clover/Wildflowers, Barley, 114, 25.4
Clover/Wildflowers, Winter Wheat, 1226, 272.7
Clover/Wildflowers, Rye, 405, 90.1
Clover/Wildflowers, Oats, 203, 45.1
Clover/Wildflowers, Safflower, 1694, 376.7
Clover/Wildflowers, Alfalfa, 3541, 787.5
Clover/Wildflowers, Other Hay/Non Alfalfa, 5473, 1217.2
Clover/Wildflowers, Dry Beans, 12, 2.7
Clover/Wildflowers, Hemp, 158, 35.1
Clover/Wildflowers, Watermelons, 26, 5.8
Clover/Wildflowers, Cucumbers, 32, 7.1
Clover/Wildflowers, Chick Peas, 3, 0.7
Clover/Wildflowers, Peas, 3, 0.7
Clover/Wildflowers, Tomatoes, 345, 76.7
Clover/Wildflowers, Clover/Wildflowers, 127046, 28254.4
Clover/Wildflowers, Sod/Grass Seed, 5, 1.1
Clover/Wildflowers, Fallow/Idle Cropland, 2151, 478.4
Clover/Wildflowers, Cherries, 59, 13.1
Clover/Wildflowers, Peaches, 30, 6.7
Clover/Wildflowers, Apples, 2, 0.4
Clover/Wildflowers, Grapes, 81, 18.0
Clover/Wildflowers, Other Tree Crops, 37, 8.2
Clover/Wildflowers, Citrus, 3, 0.7
Clover/Wildflowers, Pecans, 1, 0.2
Clover/Wildflowers, Almonds, 924, 205.5
Clover/Wildflowers, Walnuts, 318, 70.7
Clover/Wildflowers, Pears, 13, 2.9
Clover/Wildflowers, Open Water, 334, 74.3
Clover/Wildflowers, Developed/Open Space, 734, 163.2
Clover/Wildflowers, Developed/Low Intensity, 846, 188.1
Clover/Wildflowers, Developed/Medium Intensity, 242, 53.8
Clover/Wildflowers, Developed/High Intensity, 37, 8.2
Clover/Wildflowers, Barren, 19, 4.2
Clover/Wildflowers, Deciduous Forest, 3, 0.7
Clover/Wildflowers, Mixed Forest, 4, 0.9
Clover/Wildflowers, Shrubland, 262, 58.3
Clover/Wildflowers, Grass/Pasture, 567, 126.1
Clover/Wildflowers, Woody Wetlands, 246, 54.7
Clover/Wildflowers, Herbaceous Wetlands, 739, 164.3
Clover/Wildflowers, Pistachios, 65, 14.5
Clover/Wildflowers, Triticale, 1152, 256.2
Clover/Wildflowers, Garlic, 51, 11.3
Clover/Wildflowers, Prunes, 53, 11.8
Clover/Wildflowers, Olives, 41, 9.1
Clover/Wildflowers, Peppers, 1, 0.2
Clover/Wildflowers, Plums, 53, 11.8
Clover/Wildflowers, Strawberries, 13, 2.9
Clover/Wildflowers, Squash, 11, 2.4
Clover/Wildflowers, Dbl Crop WinWht/Corn, 37, 8.2
Clover/Wildflowers, Dbl Crop Oats/Corn, 40, 8.9
Clover/Wildflowers, Pumpkins, 15, 3.3
Sod/Grass Seed, Corn, 363, 80.7
Sod/Grass Seed, Cotton, 8, 1.8
Sod/Grass Seed, Rice, 586, 130.3
Sod/Grass Seed, Sunflowers, 85, 18.9
Sod/Grass Seed, Sweet Corn, 9, 2.0
Sod/Grass Seed, Barley, 3, 0.7
Sod/Grass Seed, Winter Wheat, 338, 75.2
Sod/Grass Seed, Rye, 44, 9.8
Sod/Grass Seed, Oats, 70, 15.6
Sod/Grass Seed, Safflower, 57, 12.7
Sod/Grass Seed, Alfalfa, 2151, 478.4
Sod/Grass Seed, Other Hay/Non Alfalfa, 850, 189.0
Sod/Grass Seed, Hemp, 23, 5.1
Sod/Grass Seed, Watermelons, 6, 1.3
Sod/Grass Seed, Cucumbers, 3, 0.7
Sod/Grass Seed, Tomatoes, 123, 27.4
Sod/Grass Seed, Clover/Wildflowers, 6, 1.3
Sod/Grass Seed, Sod/Grass Seed, 361, 80.3
Sod/Grass Seed, Fallow/Idle Cropland, 240, 53.4
Sod/Grass Seed, Cherries, 11, 2.4
Sod/Grass Seed, Peaches, 151, 33.6
Sod/Grass Seed, Apples, 2, 0.4
Sod/Grass Seed, Grapes, 250, 55.6
Sod/Grass Seed, Other Tree Crops, 10, 2.2
Sod/Grass Seed, Almonds, 238, 52.9
Sod/Grass Seed, Walnuts, 75, 16.7
Sod/Grass Seed, Open Water, 53, 11.8
Sod/Grass Seed, Developed/Open Space, 24, 5.3
Sod/Grass Seed, Developed/Low Intensity, 27, 6.0
Sod/Grass Seed, Developed/Medium Intensity, 13, 2.9
Sod/Grass Seed, Developed/High Intensity, 22, 4.9
Sod/Grass Seed, Evergreen Forest, 1, 0.2
Sod/Grass Seed, Shrubland, 5, 1.1
Sod/Grass Seed, Grass/Pasture, 9, 2.0
Sod/Grass Seed, Woody Wetlands, 65, 14.5
Sod/Grass Seed, Herbaceous Wetlands, 38, 8.5
Sod/Grass Seed, Triticale, 106, 23.6
Sod/Grass Seed, Garlic, 28, 6.2
Sod/Grass Seed, Prunes, 2, 0.4
Sod/Grass Seed, Olives, 10, 2.2
Sod/Grass Seed, Plums, 3, 0.7
Sod/Grass Seed, Strawberries, 6, 1.3
Sod/Grass Seed, Dbl Crop WinWht/Corn, 47, 10.5
Sod/Grass Seed, Dbl Crop Oats/Corn, 25, 5.6
Sod/Grass Seed, Pumpkins, 160, 35.6
Fallow/Idle Cropland, Corn, 7273, 1617.5
Fallow/Idle Cropland, Cotton, 25, 5.6
Fallow/Idle Cropland, Rice, 12452, 2769.3
Fallow/Idle Cropland, Sorghum, 69, 15.3
Fallow/Idle Cropland, Sunflowers, 1165, 259.1
Fallow/Idle Cropland, Sweet Corn, 562, 125.0
Fallow/Idle Cropland, Pop or Orn Corn, 13, 2.9
Fallow/Idle Cropland, Barley, 1339, 297.8
Fallow/Idle Cropland, Spring Wheat, 1, 0.2
Fallow/Idle Cropland, Winter Wheat, 22872, 5086.6
Fallow/Idle Cropland, Rye, 790, 175.7
Fallow/Idle Cropland, Oats, 7918, 1760.9
Fallow/Idle Cropland, Safflower, 4674, 1039.5
Fallow/Idle Cropland, Alfalfa, 21494, 4780.2
Fallow/Idle Cropland, Other Hay/Non Alfalfa, 15516, 3450.7
Fallow/Idle Cropland, Dry Beans, 152, 33.8
Fallow/Idle Cropland, Hemp, 5303, 1179.4
Fallow/Idle Cropland, Sweet Potatoes, 1, 0.2
Fallow/Idle Cropland, Watermelons, 434, 96.5
Fallow/Idle Cropland, Onions, 58, 12.9
Fallow/Idle Cropland, Cucumbers, 578, 128.5
Fallow/Idle Cropland, Chick Peas, 9, 2.0
Fallow/Idle Cropland, Peas, 8, 1.8
Fallow/Idle Cropland, Tomatoes, 4325, 961.9
Fallow/Idle Cropland, Herbs, 16, 3.6
Fallow/Idle Cropland, Clover/Wildflowers, 1315, 292.4
Fallow/Idle Cropland, Sod/Grass Seed, 188, 41.8
Fallow/Idle Cropland, Fallow/Idle Cropland, 62346, 13865.4
Fallow/Idle Cropland, Cherries, 1657, 368.5
Fallow/Idle Cropland, Peaches, 335, 74.5
Fallow/Idle Cropland, Apples, 91, 20.2
Fallow/Idle Cropland, Grapes, 3902, 867.8
Fallow/Idle Cropland, Other Tree Crops, 554, 123.2
Fallow/Idle Cropland, Citrus, 3, 0.7
Fallow/Idle Cropland, Pecans, 30, 6.7
Fallow/Idle Cropland, Almonds, 32344, 7193.1
Fallow/Idle Cropland, Walnuts, 5708, 1269.4
Fallow/Idle Cropland, Pears, 959, 213.3
Fallow/Idle Cropland, Aquaculture, 78, 17.3
Fallow/Idle Cropland, Open Water, 3714, 826.0
Fallow/Idle Cropland, Developed/Open Space, 4561, 1014.3
Fallow/Idle Cropland, Developed/Low Intensity, 4429, 985.0
Fallow/Idle Cropland, Developed/Medium Intensity, 4007, 891.1
Fallow/Idle Cropland, Developed/High Intensity, 1612, 358.5
Fallow/Idle Cropland, Barren, 664, 147.7
Fallow/Idle Cropland, Deciduous Forest, 3, 0.7
Fallow/Idle Cropland, Evergreen Forest, 20, 4.4
Fallow/Idle Cropland, Mixed Forest, 32, 7.1
Fallow/Idle Cropland, Shrubland, 510, 113.4
Fallow/Idle Cropland, Grass/Pasture, 4180, 929.6
Fallow/Idle Cropland, Woody Wetlands, 2392, 532.0
Fallow/Idle Cropland, Herbaceous Wetlands, 18294, 4068.5
Fallow/Idle Cropland, Pistachios, 1389, 308.9
Fallow/Idle Cropland, Triticale, 3937, 875.6
Fallow/Idle Cropland, Carrots, 16, 3.6
Fallow/Idle Cropland, Garlic, 258, 57.4
Fallow/Idle Cropland, Cantaloupes, 17, 3.8
Fallow/Idle Cropland, Prunes, 254, 56.5
Fallow/Idle Cropland, Olives, 2642, 587.6
Fallow/Idle Cropland, Peppers, 3, 0.7
Fallow/Idle Cropland, Pomegranates, 2, 0.4
Fallow/Idle Cropland, Greens, 1, 0.2
Fallow/Idle Cropland, Plums, 495, 110.1
Fallow/Idle Cropland, Strawberries, 14, 3.1
Fallow/Idle Cropland, Squash, 65, 14.5
Fallow/Idle Cropland, Dbl Crop WinWht/Corn, 530, 117.9
Fallow/Idle Cropland, Dbl Crop Oats/Corn, 224, 49.8
Fallow/Idle Cropland, Lettuce, 47, 10.5
Fallow/Idle Cropland, Dbl Crop Triticale/Corn, 30, 6.7
Fallow/Idle Cropland, Pumpkins, 133, 29.6
Fallow/Idle Cropland, Dbl Crop Barley/Corn, 14, 3.1
Fallow/Idle Cropland, Dbl Crop WinWht/Cotton, 1, 0.2
Cherries, Corn, 2, 0.4
Cherries, Rice, 2, 0.4
Cherries, Sorghum, 1, 0.2
Cherries, Sweet Corn, 13, 2.9
Cherries, Winter Wheat, 13, 2.9
Cherries, Oats, 1, 0.2
Cherries, Safflower, 1, 0.2
Cherries, Alfalfa, 5, 1.1
Cherries, Other Hay/Non Alfalfa, 174, 38.7
Cherries, Cucumbers, 1, 0.2
Cherries, Tomatoes, 4, 0.9
Cherries, Herbs, 219, 48.7
Cherries, Clover/Wildflowers, 1, 0.2
Cherries, Fallow/Idle Cropland, 241, 53.6
Cherries, Cherries, 12067, 2683.6
Cherries, Grapes, 83, 18.5
Cherries, Citrus, 1, 0.2
Cherries, Almonds, 313, 69.6
Cherries, Walnuts, 160, 35.6
Cherries, Pears, 320, 71.2
Cherries, Open Water, 1, 0.2
Cherries, Developed/Open Space, 75, 16.7
Cherries, Developed/Low Intensity, 72, 16.0
Cherries, Developed/Medium Intensity, 106, 23.6
Cherries, Developed/High Intensity, 45, 10.0
Cherries, Barren, 2, 0.4
Cherries, Shrubland, 5, 1.1
Cherries, Grass/Pasture, 8, 1.8
Cherries, Woody Wetlands, 94, 20.9
Cherries, Herbaceous Wetlands, 12, 2.7
Cherries, Pistachios, 66, 14.7
Cherries, Prunes, 5, 1.1
Cherries, Olives, 454, 101.0
Cherries, Plums, 3, 0.7
Cherries, Dbl Crop WinWht/Corn, 1, 0.2
Cherries, Pumpkins, 3, 0.7
