From, To, Count,  Acreage
Other Hay/Non Alfalfa, Herbs, 1, 0.2
Other Hay/Non Alfalfa, Clover/Wildflowers, 5473, 1217.2
Other Hay/Non Alfalfa, Sod/Grass Seed, 850, 189.0
Other Hay/Non Alfalfa, Fallow/Idle Cropland, 15516, 3450.7
Other Hay/Non Alfalfa, Cherries, 174, 38.7
Other Hay/Non Alfalfa, Peaches, 22, 4.9
Other Hay/Non Alfalfa, Grapes, 115, 25.6
Other Hay/Non Alfalfa, Other Tree Crops, 204, 45.4
Other Hay/Non Alfalfa, Pecans, 1, 0.2
Other Hay/Non Alfalfa, Almonds, 129, 28.7
Other Hay/Non Alfalfa, Walnuts, 36, 8.0
Other Hay/Non Alfalfa, Open Water, 38, 8.5
Other Hay/Non Alfalfa, Developed/Open Space, 2634, 585.8
Other Hay/Non Alfalfa, Developed/Low Intensity, 107, 23.8
Other Hay/Non Alfalfa, Developed/Medium Intensity, 7, 1.6
Other Hay/Non Alfalfa, Developed/High Intensity, 3, 0.7
Other Hay/Non Alfalfa, Barren, 7, 1.6
Other Hay/Non Alfalfa, Evergreen Forest, 1, 0.2
Other Hay/Non Alfalfa, Shrubland, 13, 2.9
Other Hay/Non Alfalfa, Grass/Pasture, 1468, 326.5
Other Hay/Non Alfalfa, Woody Wetlands, 17, 3.8
Other Hay/Non Alfalfa, Herbaceous Wetlands, 349, 77.6
Other Hay/Non Alfalfa, Triticale, 687, 152.8
Other Hay/Non Alfalfa, Carrots, 110, 24.5
Other Hay/Non Alfalfa, Garlic, 49, 10.9
Other Hay/Non Alfalfa, Cantaloupes, 2, 0.4
Other Hay/Non Alfalfa, Olives, 27, 6.0
Other Hay/Non Alfalfa, Oranges, 27, 6.0
Other Hay/Non Alfalfa, Honeydew Melons, 2, 0.4
Other Hay/Non Alfalfa, Peppers, 2, 0.4
Other Hay/Non Alfalfa, Plums, 14, 3.1
Other Hay/Non Alfalfa, Squash, 20, 4.4
Other Hay/Non Alfalfa, Vetch, 218, 48.5
Other Hay/Non Alfalfa, Dbl Crop WinWht/Corn, 2543, 565.5
Other Hay/Non Alfalfa, Dbl Crop Oats/Corn, 1274, 283.3
Other Hay/Non Alfalfa, Pumpkins, 24, 5.3
Other Hay/Non Alfalfa, Dbl Crop WinWht/Sorghum, 5, 1.1
Dry Beans, Corn, 549, 122.1
Dry Beans, Cotton, 1, 0.2
Dry Beans, Rice, 1, 0.2
Dry Beans, Sorghum, 5, 1.1
Dry Beans, Soybeans, 1, 0.2
Dry Beans, Sunflowers, 36, 8.0
Dry Beans, Winter Wheat, 61, 13.6
Dry Beans, Rye, 1, 0.2
Dry Beans, Oats, 3, 0.7
Dry Beans, Safflower, 289, 64.3
Dry Beans, Alfalfa, 180, 40.0
Dry Beans, Other Hay/Non Alfalfa, 107, 23.8
Dry Beans, Dry Beans, 79, 17.6
Dry Beans, Watermelons, 6, 1.3
Dry Beans, Onions, 4, 0.9
Dry Beans, Cucumbers, 6, 1.3
Dry Beans, Tomatoes, 364, 81.0
Dry Beans, Clover/Wildflowers, 12, 2.7
Dry Beans, Fallow/Idle Cropland, 152, 33.8
Dry Beans, Peaches, 5, 1.1
Dry Beans, Grapes, 29, 6.4
Dry Beans, Other Tree Crops, 7, 1.6
Dry Beans, Almonds, 20, 4.4
Dry Beans, Open Water, 1, 0.2
Dry Beans, Developed/Open Space, 19, 4.2
Dry Beans, Developed/Low Intensity, 8, 1.8
Dry Beans, Shrubland, 1, 0.2
Dry Beans, Grass/Pasture, 3, 0.7
Dry Beans, Herbaceous Wetlands, 1, 0.2
Dry Beans, Triticale, 24, 5.3
Dry Beans, Carrots, 7, 1.6
Dry Beans, Garlic, 71, 15.8
Dry Beans, Cantaloupes, 169, 37.6
Dry Beans, Squash, 3, 0.7
Dry Beans, Dbl Crop WinWht/Corn, 25, 5.6
Dry Beans, Dbl Crop Oats/Corn, 21, 4.7
Dry Beans, Pumpkins, 63, 14.0
Hemp, Corn, 1390, 309.1
Hemp, Cotton, 4, 0.9
Hemp, Rice, 1341, 298.2
Hemp, Sorghum, 30, 6.7
Hemp, Soybeans, 4, 0.9
Hemp, Sunflowers, 18, 4.0
Hemp, Barley, 1, 0.2
Hemp, Winter Wheat, 232, 51.6
Hemp, Oats, 13, 2.9
Hemp, Safflower, 223, 49.6
Hemp, Alfalfa, 657, 146.1
Hemp, Other Hay/Non Alfalfa, 779, 173.2
Hemp, Dry Beans, 63, 14.0
Hemp, Hemp, 1077, 239.5
Hemp, Watermelons, 2, 0.4
Hemp, Onions, 19, 4.2
Hemp, Cucumbers, 11, 2.4
Hemp, Peas, 2, 0.4
Hemp, Tomatoes, 124, 27.6
Hemp, Clover/Wildflowers, 158, 35.1
Hemp, Sod/Grass Seed, 23, 5.1
Hemp, Fallow/Idle Cropland, 5303, 1179.4
Hemp, Peaches, 16, 3.6
Hemp, Grapes, 24, 5.3
Hemp, Other Tree Crops, 15, 3.3
Hemp, Almonds, 26, 5.8
Hemp, Walnuts, 6, 1.3
Hemp, Pears, 2, 0.4
Hemp, Open Water, 6, 1.3
Hemp, Developed/Open Space, 125, 27.8
Hemp, Developed/Low Intensity, 18, 4.0
Hemp, Developed/Medium Intensity, 2, 0.4
Hemp, Grass/Pasture, 64, 14.2
Hemp, Woody Wetlands, 1, 0.2
Hemp, Herbaceous Wetlands, 24, 5.3
Hemp, Triticale, 61, 13.6
Hemp, Carrots, 2, 0.4
Hemp, Garlic, 13, 2.9
Hemp, Olives, 4, 0.9
Hemp, Oranges, 11, 2.4
Hemp, Peppers, 1, 0.2
Hemp, Strawberries, 1, 0.2
Hemp, Squash, 5, 1.1
Hemp, Vetch, 907, 201.7
Hemp, Dbl Crop WinWht/Corn, 81, 18.0
Hemp, Dbl Crop Oats/Corn, 22, 4.9
Hemp, Pumpkins, 5, 1.1
Sweet Potatoes, Safflower, 1, 0.2
Sweet Potatoes, Fallow/Idle Cropland, 1, 0.2
Sweet Potatoes, Triticale, 2, 0.4
Misc Vegs & Fruits, Developed/Open Space, 2, 0.4
Misc Vegs & Fruits, Developed/Low Intensity, 2, 0.4
Watermelons, Corn, 2223, 494.4
Watermelons, Cotton, 1, 0.2
Watermelons, Rice, 19, 4.2
Watermelons, Sorghum, 76, 16.9
Watermelons, Sunflowers, 70, 15.6
Watermelons, Barley, 23, 5.1
Watermelons, Winter Wheat, 497, 110.5
Watermelons, Oats, 18, 4.0
Watermelons, Safflower, 756, 168.1
Watermelons, Alfalfa, 2029, 451.2
Watermelons, Other Hay/Non Alfalfa, 216, 48.0
Watermelons, Dry Beans, 152, 33.8
Watermelons, Potatoes, 7, 1.6
Watermelons, Hemp, 9, 2.0
Watermelons, Watermelons, 27, 6.0
Watermelons, Onions, 5, 1.1
Watermelons, Cucumbers, 77, 17.1
Watermelons, Tomatoes, 2269, 504.6
Watermelons, Herbs, 1, 0.2
Watermelons, Clover/Wildflowers, 26, 5.8
Watermelons, Sod/Grass Seed, 6, 1.3
Watermelons, Fallow/Idle Cropland, 434, 96.5
Watermelons, Peaches, 6, 1.3
Watermelons, Grapes, 8, 1.8
Watermelons, Pecans, 2, 0.4
Watermelons, Almonds, 33, 7.3
Watermelons, Walnuts, 2, 0.4
Watermelons, Pears, 5, 1.1
Watermelons, Developed/Open Space, 113, 25.1
Watermelons, Developed/Low Intensity, 17, 3.8
Watermelons, Developed/Medium Intensity, 3, 0.7
Watermelons, Developed/High Intensity, 1, 0.2
Watermelons, Grass/Pasture, 14, 3.1
Watermelons, Herbaceous Wetlands, 2, 0.4
Watermelons, Triticale, 99, 22.0
Watermelons, Carrots, 6, 1.3
Watermelons, Garlic, 6, 1.3
Watermelons, Cantaloupes, 109, 24.2
Watermelons, Olives, 7, 1.6
Watermelons, Oranges, 1, 0.2
Watermelons, Honeydew Melons, 1, 0.2
Watermelons, Plums, 28, 6.2
Watermelons, Squash, 46, 10.2
Watermelons, Vetch, 9, 2.0
Watermelons, Dbl Crop WinWht/Corn, 35, 7.8
Watermelons, Dbl Crop Oats/Corn, 14, 3.1
Watermelons, Pumpkins, 158, 35.1
Onions, Corn, 212, 47.1
Onions, Rice, 6, 1.3
Onions, Sorghum, 1, 0.2
Onions, Sunflowers, 3, 0.7
Onions, Winter Wheat, 289, 64.3
Onions, Oats, 2, 0.4
Onions, Safflower, 22, 4.9
Onions, Alfalfa, 116, 25.8
Onions, Other Hay/Non Alfalfa, 44, 9.8
Onions, Dry Beans, 48, 10.7
Onions, Watermelons, 2, 0.4
Onions, Tomatoes, 24, 5.3
Onions, Fallow/Idle Cropland, 58, 12.9
Onions, Almonds, 3, 0.7
Onions, Developed/Open Space, 2, 0.4
Onions, Developed/Low Intensity, 1, 0.2
Onions, Triticale, 6, 1.3
Onions, Carrots, 4, 0.9
Onions, Garlic, 3, 0.7
Onions, Olives, 5, 1.1
Onions, Dbl Crop WinWht/Corn, 36, 8.0
Onions, Dbl Crop Oats/Corn, 28, 6.2
Onions, Pumpkins, 2, 0.4
Cucumbers, Corn, 1673, 372.1
Cucumbers, Cotton, 1, 0.2
Cucumbers, Rice, 9, 2.0
Cucumbers, Sorghum, 67, 14.9
Cucumbers, Soybeans, 4, 0.9
Cucumbers, Sunflowers, 44, 9.8
Cucumbers, Barley, 104, 23.1
Cucumbers, Winter Wheat, 1338, 297.6
Cucumbers, Rye, 1, 0.2
Cucumbers, Oats, 35, 7.8
Cucumbers, Safflower, 1584, 352.3
Cucumbers, Alfalfa, 1831, 407.2
Cucumbers, Other Hay/Non Alfalfa, 264, 58.7
Cucumbers, Dry Beans, 232, 51.6
Cucumbers, Hemp, 3, 0.7
Cucumbers, Watermelons, 20, 4.4
Cucumbers, Onions, 2, 0.4
Cucumbers, Cucumbers, 1974, 439.0
Cucumbers, Peas, 1, 0.2
Cucumbers, Tomatoes, 1365, 303.6
Cucumbers, Herbs, 1, 0.2
Cucumbers, Clover/Wildflowers, 32, 7.1
Cucumbers, Sod/Grass Seed, 3, 0.7
Cucumbers, Fallow/Idle Cropland, 578, 128.5
Cucumbers, Cherries, 1, 0.2
Cucumbers, Peaches, 1, 0.2
Cucumbers, Grapes, 22, 4.9
Cucumbers, Other Tree Crops, 11, 2.4
Cucumbers, Almonds, 13, 2.9
Cucumbers, Walnuts, 2, 0.4
Cucumbers, Pears, 1, 0.2
Cucumbers, Developed/Open Space, 177, 39.4
Cucumbers, Developed/Low Intensity, 29, 6.4
Cucumbers, Developed/Medium Intensity, 1, 0.2
Cucumbers, Developed/High Intensity, 1, 0.2
Cucumbers, Barren, 1, 0.2
Cucumbers, Grass/Pasture, 12, 2.7
Cucumbers, Herbaceous Wetlands, 2, 0.4
Cucumbers, Triticale, 582, 129.4
Cucumbers, Carrots, 40, 8.9
Cucumbers, Garlic, 56, 12.5
Cucumbers, Cantaloupes, 13, 2.9
Cucumbers, Olives, 17, 3.8
Cucumbers, Oranges, 5, 1.1
Cucumbers, Peppers, 3, 0.7
Cucumbers, Plums, 3, 0.7
Cucumbers, Strawberries, 1, 0.2
Cucumbers, Squash, 8, 1.8
Cucumbers, Vetch, 1, 0.2
Cucumbers, Dbl Crop WinWht/Corn, 16, 3.6
Cucumbers, Dbl Crop Oats/Corn, 5, 1.1
Cucumbers, Pumpkins, 128, 28.5
Chick Peas, Corn, 50, 11.1
Chick Peas, Winter Wheat, 1, 0.2
Chick Peas, Safflower, 3, 0.7
Chick Peas, Alfalfa, 2, 0.4
Chick Peas, Other Hay/Non Alfalfa, 2, 0.4
Chick Peas, Dry Beans, 1, 0.2
Chick Peas, Cucumbers, 1, 0.2
Chick Peas, Tomatoes, 15, 3.3
Chick Peas, Clover/Wildflowers, 3, 0.7
Chick Peas, Fallow/Idle Cropland, 9, 2.0
Chick Peas, Almonds, 1, 0.2
Chick Peas, Developed/Open Space, 3, 0.7
Chick Peas, Grass/Pasture, 1, 0.2
Chick Peas, Herbaceous Wetlands, 1, 0.2
Chick Peas, Olives, 2, 0.4
Peas, Corn, 26, 5.8
Peas, Sorghum, 2, 0.4
Peas, Sunflowers, 1, 0.2
Peas, Barley, 8, 1.8
Peas, Winter Wheat, 9, 2.0
Peas, Safflower, 5, 1.1
Peas, Alfalfa, 121, 26.9
Peas, Other Hay/Non Alfalfa, 12, 2.7
Peas, Dry Beans, 4, 0.9
Peas, Watermelons, 4, 0.9
Peas, Tomatoes, 35, 7.8
Peas, Clover/Wildflowers, 3, 0.7
Peas, Fallow/Idle Cropland, 8, 1.8
Peas, Almonds, 2, 0.4
Peas, Developed/Open Space, 2, 0.4
Peas, Developed/Low Intensity, 1, 0.2
Peas, Herbaceous Wetlands, 1, 0.2
Peas, Carrots, 1, 0.2
Peas, Dbl Crop WinWht/Corn, 3, 0.7
Peas, Dbl Crop Oats/Corn, 4, 0.9
Tomatoes, Corn, 25407, 5650.4
Tomatoes, Cotton, 31, 6.9
Tomatoes, Rice, 132, 29.4
Tomatoes, Sorghum, 646, 143.7
Tomatoes, Soybeans, 18, 4.0
Tomatoes, Sunflowers, 1260, 280.2
Tomatoes, Barley, 169, 37.6
Tomatoes, Winter Wheat, 11879, 2641.8
Tomatoes, Rye, 9, 2.0
Tomatoes, Oats, 178, 39.6
Tomatoes, Safflower, 8122, 1806.3
Tomatoes, Alfalfa, 27613, 6141.0
Tomatoes, Other Hay/Non Alfalfa, 3316, 737.5
Tomatoes, Dry Beans, 3255, 723.9
Tomatoes, Potatoes, 889, 197.7
Tomatoes, Hemp, 19, 4.2
Tomatoes, Watermelons, 774, 172.1
Tomatoes, Onions, 115, 25.6
Tomatoes, Cucumbers, 1737, 386.3
Tomatoes, Peas, 31, 6.9
Tomatoes, Tomatoes, 27337, 6079.6
Tomatoes, Herbs, 6, 1.3
Tomatoes, Clover/Wildflowers, 345, 76.7
Tomatoes, Sod/Grass Seed, 123, 27.4
Tomatoes, Fallow/Idle Cropland, 4325, 961.9
Tomatoes, Cherries, 4, 0.9
Tomatoes, Peaches, 24, 5.3
Tomatoes, Grapes, 541, 120.3
Tomatoes, Other Tree Crops, 164, 36.5
Tomatoes, Pecans, 2, 0.4
Tomatoes, Almonds, 283, 62.9
Tomatoes, Walnuts, 54, 12.0
Tomatoes, Pears, 168, 37.4
Tomatoes, Open Water, 31, 6.9
Tomatoes, Developed/Open Space, 1004, 223.3
Tomatoes, Developed/Low Intensity, 196, 43.6
Tomatoes, Developed/Medium Intensity, 4, 0.9
Tomatoes, Developed/High Intensity, 1, 0.2
Tomatoes, Barren, 18, 4.0
Tomatoes, Deciduous Forest, 7, 1.6
Tomatoes, Evergreen Forest, 1, 0.2
Tomatoes, Shrubland, 6, 1.3
Tomatoes, Grass/Pasture, 123, 27.4
Tomatoes, Woody Wetlands, 2, 0.4
Tomatoes, Herbaceous Wetlands, 165, 36.7
Tomatoes, Triticale, 2812, 625.4
Tomatoes, Carrots, 376, 83.6
Tomatoes, Garlic, 448, 99.6
Tomatoes, Cantaloupes, 121, 26.9
Tomatoes, Olives, 136, 30.2
Tomatoes, Oranges, 93, 20.7
Tomatoes, Honeydew Melons, 17, 3.8
Tomatoes, Peppers, 18, 4.0
Tomatoes, Plums, 18, 4.0
Tomatoes, Squash, 164, 36.5
Tomatoes, Vetch, 23, 5.1
Tomatoes, Dbl Crop WinWht/Corn, 1399, 311.1
Tomatoes, Dbl Crop Oats/Corn, 147, 32.7
Tomatoes, Pumpkins, 592, 131.7
Tomatoes, Dbl Crop WinWht/Sorghum, 1, 0.2
Herbs, Corn, 40, 8.9
Herbs, Cotton, 1, 0.2
Herbs, Sorghum, 1, 0.2
Herbs, Winter Wheat, 7, 1.6
Herbs, Oats, 1, 0.2
Herbs, Safflower, 10, 2.2
Herbs, Alfalfa, 5, 1.1
Herbs, Other Hay/Non Alfalfa, 4, 0.9
Herbs, Dry Beans, 86, 19.1
Herbs, Onions, 1, 0.2
Herbs, Tomatoes, 6, 1.3
Herbs, Fallow/Idle Cropland, 16, 3.6
Herbs, Cherries, 219, 48.7
Herbs, Peaches, 1, 0.2
Herbs, Other Tree Crops, 1, 0.2
Herbs, Almonds, 12, 2.7
Herbs, Developed/Open Space, 8, 1.8
Herbs, Developed/Low Intensity, 1, 0.2
Herbs, Grass/Pasture, 3, 0.7
Herbs, Herbaceous Wetlands, 1, 0.2
Herbs, Triticale, 3, 0.7
Herbs, Carrots, 1, 0.2
Herbs, Garlic, 1, 0.2
Herbs, Oranges, 1, 0.2
Herbs, Dbl Crop WinWht/Corn, 111, 24.7
Clover/Wildflowers, Corn, 618, 137.4
Clover/Wildflowers, Cotton, 15, 3.3
Clover/Wildflowers, Rice, 14, 3.1
Clover/Wildflowers, Sorghum, 3, 0.7
Clover/Wildflowers, Soybeans, 2, 0.4
Clover/Wildflowers, Sunflowers, 2149, 477.9
Clover/Wildflowers, Winter Wheat, 86, 19.1
Clover/Wildflowers, Oats, 2, 0.4
Clover/Wildflowers, Safflower, 82, 18.2
Clover/Wildflowers, Alfalfa, 1752, 389.6
Clover/Wildflowers, Other Hay/Non Alfalfa, 6529, 1452.0
Clover/Wildflowers, Dry Beans, 10, 2.2
Clover/Wildflowers, Onions, 2, 0.4
Clover/Wildflowers, Cucumbers, 22, 4.9
Clover/Wildflowers, Tomatoes, 18, 4.0
Clover/Wildflowers, Clover/Wildflowers, 127046, 28254.4
Clover/Wildflowers, Sod/Grass Seed, 6, 1.3
Clover/Wildflowers, Fallow/Idle Cropland, 1315, 292.4
Clover/Wildflowers, Cherries, 1, 0.2
Clover/Wildflowers, Peaches, 3, 0.7
Clover/Wildflowers, Grapes, 1, 0.2
Clover/Wildflowers, Other Tree Crops, 20, 4.4
Clover/Wildflowers, Walnuts, 1, 0.2
Clover/Wildflowers, Open Water, 99, 22.0
Clover/Wildflowers, Developed/Open Space, 1710, 380.3
Clover/Wildflowers, Developed/Low Intensity, 65, 14.5
Clover/Wildflowers, Developed/Medium Intensity, 3, 0.7
Clover/Wildflowers, Developed/High Intensity, 1, 0.2
Clover/Wildflowers, Deciduous Forest, 1, 0.2
Clover/Wildflowers, Grass/Pasture, 1905, 423.7
Clover/Wildflowers, Woody Wetlands, 2, 0.4
Clover/Wildflowers, Herbaceous Wetlands, 539, 119.9
Clover/Wildflowers, Triticale, 95, 21.1
Clover/Wildflowers, Carrots, 1, 0.2
Clover/Wildflowers, Olives, 1, 0.2
Clover/Wildflowers, Oranges, 1, 0.2
Clover/Wildflowers, Plums, 2, 0.4
Clover/Wildflowers, Squash, 1, 0.2
Clover/Wildflowers, Vetch, 1, 0.2
Clover/Wildflowers, Dbl Crop WinWht/Corn, 3, 0.7
Clover/Wildflowers, Dbl Crop Oats/Corn, 6, 1.3
Clover/Wildflowers, Pumpkins, 2, 0.4
Sod/Grass Seed, Corn, 65, 14.5
Sod/Grass Seed, Rice, 10, 2.2
Sod/Grass Seed, Winter Wheat, 2, 0.4
Sod/Grass Seed, Safflower, 5, 1.1
Sod/Grass Seed, Alfalfa, 22, 4.9
Sod/Grass Seed, Other Hay/Non Alfalfa, 24, 5.3
Sod/Grass Seed, Dry Beans, 1, 0.2
Sod/Grass Seed, Clover/Wildflowers, 5, 1.1
Sod/Grass Seed, Sod/Grass Seed, 361, 80.3
Sod/Grass Seed, Fallow/Idle Cropland, 188, 41.8
Sod/Grass Seed, Open Water, 1, 0.2
Sod/Grass Seed, Developed/Low Intensity, 1, 0.2
Sod/Grass Seed, Herbaceous Wetlands, 3, 0.7
Sod/Grass Seed, Triticale, 3, 0.7
Fallow/Idle Cropland, Corn, 24618, 5474.9
Fallow/Idle Cropland, Cotton, 34, 7.6
Fallow/Idle Cropland, Rice, 3042, 676.5
Fallow/Idle Cropland, Sorghum, 378, 84.1
Fallow/Idle Cropland, Soybeans, 72, 16.0
Fallow/Idle Cropland, Sunflowers, 449, 99.9
Fallow/Idle Cropland, Barley, 55, 12.2
Fallow/Idle Cropland, Spring Wheat, 1, 0.2
Fallow/Idle Cropland, Winter Wheat, 4416, 982.1
Fallow/Idle Cropland, Rye, 33, 7.3
Fallow/Idle Cropland, Oats, 764, 169.9
Fallow/Idle Cropland, Safflower, 3808, 846.9
Fallow/Idle Cropland, Alfalfa, 9195, 2044.9
Fallow/Idle Cropland, Other Hay/Non Alfalfa, 5785, 1286.6
Fallow/Idle Cropland, Dry Beans, 2537, 564.2
Fallow/Idle Cropland, Potatoes, 180, 40.0
Fallow/Idle Cropland, Hemp, 538, 119.6
Fallow/Idle Cropland, Watermelons, 97, 21.6
Fallow/Idle Cropland, Onions, 79, 17.6
Fallow/Idle Cropland, Cucumbers, 370, 82.3
Fallow/Idle Cropland, Peas, 16, 3.6
Fallow/Idle Cropland, Tomatoes, 3688, 820.2
Fallow/Idle Cropland, Herbs, 1, 0.2
Fallow/Idle Cropland, Clover/Wildflowers, 2151, 478.4
Fallow/Idle Cropland, Sod/Grass Seed, 240, 53.4
Fallow/Idle Cropland, Fallow/Idle Cropland, 62346, 13865.4
Fallow/Idle Cropland, Cherries, 241, 53.6
Fallow/Idle Cropland, Peaches, 110, 24.5
Fallow/Idle Cropland, Grapes, 158, 35.1
Fallow/Idle Cropland, Other Tree Crops, 63, 14.0
Fallow/Idle Cropland, Pecans, 11, 2.4
Fallow/Idle Cropland, Almonds, 733, 163.0
Fallow/Idle Cropland, Walnuts, 134, 29.8
Fallow/Idle Cropland, Pears, 21, 4.7
Fallow/Idle Cropland, Open Water, 83, 18.5
Fallow/Idle Cropland, Developed/Open Space, 1738, 386.5
Fallow/Idle Cropland, Developed/Low Intensity, 253, 56.3
Fallow/Idle Cropland, Developed/Medium Intensity, 36, 8.0
Fallow/Idle Cropland, Developed/High Intensity, 4, 0.9
Fallow/Idle Cropland, Barren, 20, 4.4
Fallow/Idle Cropland, Mixed Forest, 1, 0.2
Fallow/Idle Cropland, Shrubland, 6, 1.3
Fallow/Idle Cropland, Grass/Pasture, 711, 158.1
Fallow/Idle Cropland, Woody Wetlands, 10, 2.2
Fallow/Idle Cropland, Herbaceous Wetlands, 397, 88.3
Fallow/Idle Cropland, Pistachios, 7, 1.6
Fallow/Idle Cropland, Triticale, 1041, 231.5
Fallow/Idle Cropland, Carrots, 124, 27.6
Fallow/Idle Cropland, Garlic, 302, 67.2
Fallow/Idle Cropland, Cantaloupes, 3, 0.7
Fallow/Idle Cropland, Olives, 57, 12.7
Fallow/Idle Cropland, Oranges, 668, 148.6
Fallow/Idle Cropland, Honeydew Melons, 4, 0.9
Fallow/Idle Cropland, Peppers, 5, 1.1
Fallow/Idle Cropland, Plums, 51, 11.3
Fallow/Idle Cropland, Strawberries, 3, 0.7
Fallow/Idle Cropland, Squash, 128, 28.5
Fallow/Idle Cropland, Vetch, 137, 30.5
Fallow/Idle Cropland, Dbl Crop WinWht/Corn, 1448, 322.0
Fallow/Idle Cropland, Dbl Crop Oats/Corn, 1023, 227.5
Fallow/Idle Cropland, Pumpkins, 92, 20.5
Fallow/Idle Cropland, Dbl Crop WinWht/Sorghum, 1, 0.2
Cherries, Corn, 2440, 542.6
Cherries, Cotton, 35, 7.8
Cherries, Rice, 7, 1.6
Cherries, Sorghum, 22, 4.9
Cherries, Soybeans, 3, 0.7
Cherries, Sunflowers, 5, 1.1
Cherries, Barley, 34, 7.6
Cherries, Winter Wheat, 662, 147.2
Cherries, Rye, 13, 2.9
Cherries, Oats, 47, 10.5
Cherries, Safflower, 540, 120.1
Cherries, Alfalfa, 1665, 370.3
Cherries, Other Hay/Non Alfalfa, 1531, 340.5
Cherries, Dry Beans, 290, 64.5
Cherries, Potatoes, 9, 2.0
Cherries, Watermelons, 52, 11.6
Cherries, Onions, 23, 5.1
Cherries, Cucumbers, 12, 2.7
Cherries, Tomatoes, 522, 116.1
Cherries, Herbs, 4, 0.9
Cherries, Clover/Wildflowers, 59, 13.1
Cherries, Sod/Grass Seed, 11, 2.4
Cherries, Fallow/Idle Cropland, 1657, 368.5
Cherries, Cherries, 12067, 2683.6
Cherries, Peaches, 135, 30.0
Cherries, Grapes, 184, 40.9
Cherries, Other Tree Crops, 440, 97.9
Cherries, Pecans, 78, 17.3
Cherries, Almonds, 869, 193.3
Cherries, Walnuts, 444, 98.7
Cherries, Pears, 9, 2.0
Cherries, Open Water, 9, 2.0
Cherries, Developed/Open Space, 786, 174.8
Cherries, Developed/Low Intensity, 177, 39.4
Cherries, Developed/Medium Intensity, 9, 2.0
Cherries, Developed/High Intensity, 1, 0.2
Cherries, Barren, 5, 1.1
Cherries, Deciduous Forest, 1, 0.2
Cherries, Shrubland, 26, 5.8
Cherries, Grass/Pasture, 145, 32.2
Cherries, Woody Wetlands, 45, 10.0
Cherries, Herbaceous Wetlands, 131, 29.1
Cherries, Pistachios, 8, 1.8
Cherries, Triticale, 155, 34.5
Cherries, Carrots, 168, 37.4
Cherries, Garlic, 84, 18.7
Cherries, Cantaloupes, 3, 0.7
Cherries, Olives, 114, 25.4
Cherries, Oranges, 27, 6.0
Cherries, Peppers, 3, 0.7
Cherries, Plums, 459, 102.1
Cherries, Squash, 2, 0.4
Cherries, Dbl Crop WinWht/Corn, 221, 49.1
Cherries, Dbl Crop Oats/Corn, 744, 165.5
Cherries, Pumpkins, 18, 4.0
Peaches, Corn, 202, 44.9
Peaches, Cotton, 2, 0.4
Peaches, Rice, 24, 5.3
Peaches, Sunflowers, 4, 0.9
Peaches, Winter Wheat, 9, 2.0
Peaches, Safflower, 18, 4.0
Peaches, Alfalfa, 86, 19.1
Peaches, Other Hay/Non Alfalfa, 39, 8.7
Peaches, Dry Beans, 3, 0.7
Peaches, Onions, 1, 0.2
Peaches, Tomatoes, 15, 3.3
Peaches, Clover/Wildflowers, 30, 6.7
Peaches, Sod/Grass Seed, 151, 33.6
Peaches, Fallow/Idle Cropland, 335, 74.5
Peaches, Peaches, 471, 104.7
Peaches, Grapes, 10, 2.2
Peaches, Other Tree Crops, 51, 11.3
Peaches, Pecans, 1, 0.2
Peaches, Almonds, 6, 1.3
Peaches, Walnuts, 33, 7.3
Peaches, Open Water, 1, 0.2
Peaches, Developed/Open Space, 32, 7.1
Peaches, Developed/Low Intensity, 5, 1.1
Peaches, Shrubland, 1, 0.2
Peaches, Grass/Pasture, 3, 0.7
Peaches, Woody Wetlands, 6, 1.3
Peaches, Herbaceous Wetlands, 3, 0.7
Peaches, Garlic, 6, 1.3
Peaches, Olives, 7, 1.6
Peaches, Oranges, 30, 6.7
Peaches, Plums, 8, 1.8
Peaches, Dbl Crop WinWht/Corn, 5, 1.1
Peaches, Dbl Crop Oats/Corn, 4, 0.9
Peaches, Pumpkins, 6, 1.3
Apples, Corn, 11, 2.4
Apples, Winter Wheat, 1, 0.2
Apples, Safflower, 3, 0.7
Apples, Alfalfa, 2, 0.4
Apples, Other Hay/Non Alfalfa, 10, 2.2
Apples, Dry Beans, 1, 0.2
Apples, Onions, 2, 0.4
Apples, Tomatoes, 1, 0.2
Apples, Clover/Wildflowers, 2, 0.4
Apples, Sod/Grass Seed, 2, 0.4
Apples, Fallow/Idle Cropland, 91, 20.2
Apples, Peaches, 9, 2.0
Apples, Apples, 1958, 435.4
Apples, Other Tree Crops, 1, 0.2
Apples, Almonds, 17, 3.8
Apples, Open Water, 1, 0.2
Apples, Developed/Open Space, 9, 2.0
Apples, Developed/Low Intensity, 7, 1.6
Apples, Grass/Pasture, 29, 6.4
Apples, Herbaceous Wetlands, 6, 1.3
Apples, Triticale, 5, 1.1
Apples, Oranges, 2, 0.4
Apples, Plums, 3, 0.7
Apples, Vetch, 4, 0.9
Apples, Dbl Crop WinWht/Corn, 1, 0.2
Apples, Dbl Crop Oats/Corn, 57, 12.7
Grapes, Corn, 3037, 675.4
Grapes, Cotton, 3, 0.7
Grapes, Rice, 14, 3.1
Grapes, Sorghum, 14, 3.1
Grapes, Soybeans, 5, 1.1
Grapes, Sunflowers, 434, 96.5
