From, To, Count,  Acreage
Almonds, Apples, 16, 3.6
Almonds, Grapes, 397, 88.3
Almonds, Other Tree Crops, 9, 2.0
Almonds, Citrus, 2, 0.4
Almonds, Pecans, 1, 0.2
Almonds, Almonds, 91691, 20391.6
Almonds, Walnuts, 1176, 261.5
Almonds, Pears, 1, 0.2
Almonds, Open Water, 74, 16.5
Almonds, Developed/Open Space, 21, 4.7
Almonds, Developed/Low Intensity, 11, 2.4
Almonds, Developed/Medium Intensity, 7, 1.6
Almonds, Barren, 15, 3.3
Almonds, Shrubland, 1, 0.2
Almonds, Grass/Pasture, 243, 54.0
Almonds, Woody Wetlands, 23, 5.1
Almonds, Herbaceous Wetlands, 127, 28.2
Almonds, Pistachios, 588, 130.8
Almonds, Triticale, 202, 44.9
Almonds, Carrots, 22, 4.9
Almonds, Garlic, 26, 5.8
Almonds, Cantaloupes, 5, 1.1
Almonds, Prunes, 85, 18.9
Almonds, Olives, 701, 155.9
Almonds, Pomegranates, 4, 0.9
Almonds, Plums, 200, 44.5
Almonds, Dbl Crop WinWht/Corn, 389, 86.5
Almonds, Dbl Crop Oats/Corn, 6, 1.3
Almonds, Lettuce, 24, 5.3
Almonds, Pumpkins, 23, 5.1
Walnuts, Corn, 2379, 529.1
Walnuts, Rice, 37, 8.2
Walnuts, Sunflowers, 49, 10.9
Walnuts, Barley, 51, 11.3
Walnuts, Winter Wheat, 1144, 254.4
Walnuts, Rye, 5, 1.1
Walnuts, Oats, 418, 93.0
Walnuts, Safflower, 2, 0.4
Walnuts, Alfalfa, 44, 9.8
Walnuts, Other Hay/Non Alfalfa, 20, 4.4
Walnuts, Dry Beans, 25, 5.6
Walnuts, Hemp, 1, 0.2
Walnuts, Chick Peas, 27, 6.0
Walnuts, Tomatoes, 43, 9.6
Walnuts, Clover/Wildflowers, 2, 0.4
Walnuts, Fallow/Idle Cropland, 269, 59.8
Walnuts, Cherries, 646, 143.7
Walnuts, Peaches, 40, 8.9
Walnuts, Apples, 4, 0.9
Walnuts, Grapes, 120, 26.7
Walnuts, Other Tree Crops, 164, 36.5
Walnuts, Pecans, 21, 4.7
Walnuts, Almonds, 1063, 236.4
Walnuts, Walnuts, 16378, 3642.4
Walnuts, Pears, 35, 7.8
Walnuts, Open Water, 8, 1.8
Walnuts, Developed/Open Space, 13, 2.9
Walnuts, Developed/Low Intensity, 10, 2.2
Walnuts, Developed/Medium Intensity, 3, 0.7
Walnuts, Barren, 17, 3.8
Walnuts, Deciduous Forest, 1, 0.2
Walnuts, Grass/Pasture, 274, 60.9
Walnuts, Woody Wetlands, 59, 13.1
Walnuts, Herbaceous Wetlands, 43, 9.6
Walnuts, Pistachios, 1465, 325.8
Walnuts, Prunes, 43, 9.6
Walnuts, Olives, 123, 27.4
Walnuts, Pomegranates, 1, 0.2
Walnuts, Plums, 96, 21.3
Walnuts, Squash, 3, 0.7
Walnuts, Dbl Crop WinWht/Corn, 36, 8.0
Walnuts, Dbl Crop Triticale/Corn, 1, 0.2
Pears, Pears, 24136, 5367.7
Aquaculture, Aquaculture, 2, 0.4
Open Water, Corn, 56, 12.5
Open Water, Sweet Corn, 17, 3.8
Open Water, Barley, 227, 50.5
Open Water, Winter Wheat, 24, 5.3
Open Water, Oats, 42, 9.3
Open Water, Alfalfa, 2, 0.4
Open Water, Other Hay/Non Alfalfa, 44, 9.8
Open Water, Tomatoes, 32, 7.1
Open Water, Clover/Wildflowers, 227, 50.5
Open Water, Fallow/Idle Cropland, 137, 30.5
Open Water, Peaches, 1, 0.2
Open Water, Grapes, 617, 137.2
Open Water, Almonds, 2, 0.4
Open Water, Walnuts, 2, 0.4
Open Water, Aquaculture, 36, 8.0
Open Water, Open Water, 242025, 53825.1
Open Water, Barren, 342, 76.1
Open Water, Shrubland, 208, 46.3
Open Water, Grass/Pasture, 1, 0.2
Open Water, Woody Wetlands, 614, 136.6
Open Water, Herbaceous Wetlands, 1146, 254.9
Open Water, Pistachios, 28, 6.2
Open Water, Prunes, 2, 0.4
Open Water, Dbl Crop WinWht/Corn, 2, 0.4
Developed/Open Space, Corn, 227, 50.5
Developed/Open Space, Winter Wheat, 16, 3.6
Developed/Open Space, Alfalfa, 64, 14.2
Developed/Open Space, Other Hay/Non Alfalfa, 7, 1.6
Developed/Open Space, Hemp, 27, 6.0
Developed/Open Space, Herbs, 17, 3.8
Developed/Open Space, Clover/Wildflowers, 445, 99.0
Developed/Open Space, Fallow/Idle Cropland, 29, 6.4
Developed/Open Space, Grapes, 29, 6.4
Developed/Open Space, Other Tree Crops, 1, 0.2
Developed/Open Space, Almonds, 64, 14.2
Developed/Open Space, Walnuts, 45, 10.0
Developed/Open Space, Developed/Open Space, 20951, 4659.4
Developed/Open Space, Developed/Low Intensity, 4, 0.9
Developed/Open Space, Pistachios, 1, 0.2
Developed/Open Space, Triticale, 5, 1.1
Developed/Open Space, Pomegranates, 3, 0.7
Developed/Open Space, Plums, 2, 0.4
Developed/Low Intensity, Cotton, 44, 9.8
Developed/Low Intensity, Winter Wheat, 3, 0.7
Developed/Low Intensity, Safflower, 2, 0.4
Developed/Low Intensity, Alfalfa, 2, 0.4
Developed/Low Intensity, Tomatoes, 14, 3.1
Developed/Low Intensity, Fallow/Idle Cropland, 44, 9.8
Developed/Low Intensity, Cherries, 2, 0.4
Developed/Low Intensity, Grapes, 54, 12.0
Developed/Low Intensity, Pears, 62, 13.8
Developed/Low Intensity, Developed/Low Intensity, 25350, 5637.7
Developed/Low Intensity, Prunes, 1, 0.2
Developed/Low Intensity, Dbl Crop Oats/Corn, 4, 0.9
Developed/Medium Intensity, Developed/Medium Intensity, 11778, 2619.4
Developed/High Intensity, Developed/High Intensity, 3145, 699.4
Barren, Cotton, 23, 5.1
Barren, Winter Wheat, 6, 1.3
Barren, Rye, 3, 0.7
Barren, Other Hay/Non Alfalfa, 48, 10.7
Barren, Tomatoes, 9, 2.0
Barren, Herbs, 2, 0.4
Barren, Fallow/Idle Cropland, 13, 2.9
Barren, Grapes, 6, 1.3
Barren, Walnuts, 10, 2.2
Barren, Open Water, 21, 4.7
Barren, Barren, 1420, 315.8
Barren, Evergreen Forest, 18, 4.0
Barren, Shrubland, 7, 1.6
Barren, Grass/Pasture, 117, 26.0
Barren, Woody Wetlands, 1, 0.2
Barren, Herbaceous Wetlands, 128, 28.5
Barren, Prunes, 11, 2.4
Deciduous Forest, Evergreen Forest, 2, 0.4
Deciduous Forest, Mixed Forest, 1, 0.2
Deciduous Forest, Shrubland, 1, 0.2
Deciduous Forest, Grass/Pasture, 2, 0.4
Deciduous Forest, Woody Wetlands, 7, 1.6
Evergreen Forest, Apples, 2, 0.4
Evergreen Forest, Barren, 1, 0.2
Evergreen Forest, Evergreen Forest, 3, 0.7
Evergreen Forest, Mixed Forest, 2, 0.4
Evergreen Forest, Shrubland, 3, 0.7
Evergreen Forest, Woody Wetlands, 121, 26.9
Evergreen Forest, Herbaceous Wetlands, 64, 14.2
Mixed Forest, Fallow/Idle Cropland, 2, 0.4
Mixed Forest, Grapes, 9, 2.0
Mixed Forest, Evergreen Forest, 17, 3.8
Mixed Forest, Mixed Forest, 52, 11.6
Mixed Forest, Shrubland, 16, 3.6
Mixed Forest, Grass/Pasture, 8, 1.8
Mixed Forest, Woody Wetlands, 63, 14.0
Mixed Forest, Herbaceous Wetlands, 35, 7.8
Mixed Forest, Triticale, 8, 1.8
Shrubland, Barley, 2, 0.4
Shrubland, Winter Wheat, 86, 19.1
Shrubland, Oats, 10, 2.2
Shrubland, Alfalfa, 72, 16.0
Shrubland, Other Hay/Non Alfalfa, 4, 0.9
Shrubland, Hemp, 1, 0.2
Shrubland, Tomatoes, 21, 4.7
Shrubland, Fallow/Idle Cropland, 12, 2.7
Shrubland, Cherries, 7, 1.6
Shrubland, Peaches, 5, 1.1
Shrubland, Apples, 1, 0.2
Shrubland, Grapes, 149, 33.1
Shrubland, Almonds, 188, 41.8
Shrubland, Walnuts, 2, 0.4
Shrubland, Open Water, 32, 7.1
Shrubland, Barren, 271, 60.3
Shrubland, Evergreen Forest, 9, 2.0
Shrubland, Mixed Forest, 11, 2.4
Shrubland, Shrubland, 1830, 407.0
Shrubland, Grass/Pasture, 341, 75.8
Shrubland, Woody Wetlands, 124, 27.6
Shrubland, Herbaceous Wetlands, 246, 54.7
Shrubland, Triticale, 184, 40.9
Shrubland, Dbl Crop WinWht/Sorghum, 1, 0.2
Grass/Pasture, Corn, 101, 22.5
Grass/Pasture, Rice, 86, 19.1
Grass/Pasture, Sunflowers, 11, 2.4
Grass/Pasture, Barley, 17, 3.8
Grass/Pasture, Winter Wheat, 217, 48.3
Grass/Pasture, Rye, 288, 64.0
Grass/Pasture, Oats, 103, 22.9
Grass/Pasture, Safflower, 20, 4.4
Grass/Pasture, Alfalfa, 38, 8.5
Grass/Pasture, Other Hay/Non Alfalfa, 642, 142.8
Grass/Pasture, Misc Vegs & Fruits, 1, 0.2
Grass/Pasture, Tomatoes, 29, 6.4
Grass/Pasture, Clover/Wildflowers, 1745, 388.1
Grass/Pasture, Fallow/Idle Cropland, 121, 26.9
Grass/Pasture, Cherries, 47, 10.5
Grass/Pasture, Peaches, 9, 2.0
Grass/Pasture, Apples, 22, 4.9
Grass/Pasture, Grapes, 689, 153.2
Grass/Pasture, Almonds, 681, 151.5
Grass/Pasture, Walnuts, 60, 13.3
Grass/Pasture, Pears, 17, 3.8
Grass/Pasture, Open Water, 117, 26.0
Grass/Pasture, Barren, 23, 5.1
Grass/Pasture, Evergreen Forest, 5, 1.1
Grass/Pasture, Mixed Forest, 12, 2.7
Grass/Pasture, Shrubland, 290, 64.5
Grass/Pasture, Grass/Pasture, 59019, 13125.5
Grass/Pasture, Woody Wetlands, 10, 2.2
Grass/Pasture, Herbaceous Wetlands, 1324, 294.5
Grass/Pasture, Pistachios, 136, 30.2
Grass/Pasture, Triticale, 102, 22.7
Grass/Pasture, Prunes, 50, 11.1
Grass/Pasture, Olives, 5, 1.1
Grass/Pasture, Plums, 6, 1.3
Grass/Pasture, Strawberries, 7, 1.6
Grass/Pasture, Dbl Crop WinWht/Corn, 2, 0.4
Grass/Pasture, Dbl Crop Oats/Corn, 11, 2.4
Grass/Pasture, Dbl Crop Triticale/Corn, 142, 31.6
Woody Wetlands, Rice, 107, 23.8
Woody Wetlands, Winter Wheat, 496, 110.3
Woody Wetlands, Other Hay/Non Alfalfa, 22, 4.9
Woody Wetlands, Fallow/Idle Cropland, 2, 0.4
Woody Wetlands, Cherries, 25, 5.6
Woody Wetlands, Peaches, 130, 28.9
Woody Wetlands, Pecans, 3, 0.7
Woody Wetlands, Almonds, 17, 3.8
Woody Wetlands, Walnuts, 6, 1.3
Woody Wetlands, Open Water, 159, 35.4
Woody Wetlands, Barren, 153, 34.0
Woody Wetlands, Evergreen Forest, 23, 5.1
Woody Wetlands, Mixed Forest, 6, 1.3
Woody Wetlands, Shrubland, 78, 17.3
Woody Wetlands, Grass/Pasture, 160, 35.6
Woody Wetlands, Woody Wetlands, 14276, 3174.9
Woody Wetlands, Herbaceous Wetlands, 2691, 598.5
Woody Wetlands, Triticale, 2, 0.4
Woody Wetlands, Prunes, 4, 0.9
Woody Wetlands, Plums, 61, 13.6
Herbaceous Wetlands, Corn, 190, 42.3
Herbaceous Wetlands, Rice, 238, 52.9
Herbaceous Wetlands, Pop or Orn Corn, 8, 1.8
Herbaceous Wetlands, Barley, 1, 0.2
Herbaceous Wetlands, Winter Wheat, 285, 63.4
Herbaceous Wetlands, Rye, 304, 67.6
Herbaceous Wetlands, Oats, 163, 36.3
Herbaceous Wetlands, Safflower, 5, 1.1
Herbaceous Wetlands, Alfalfa, 894, 198.8
Herbaceous Wetlands, Other Hay/Non Alfalfa, 821, 182.6
Herbaceous Wetlands, Hemp, 281, 62.5
Herbaceous Wetlands, Tomatoes, 173, 38.5
Herbaceous Wetlands, Clover/Wildflowers, 1942, 431.9
Herbaceous Wetlands, Fallow/Idle Cropland, 816, 181.5
Herbaceous Wetlands, Cherries, 127, 28.2
Herbaceous Wetlands, Peaches, 44, 9.8
Herbaceous Wetlands, Apples, 18, 4.0
Herbaceous Wetlands, Grapes, 125, 27.8
Herbaceous Wetlands, Other Tree Crops, 153, 34.0
Herbaceous Wetlands, Citrus, 52, 11.6
Herbaceous Wetlands, Almonds, 91, 20.2
Herbaceous Wetlands, Walnuts, 266, 59.2
Herbaceous Wetlands, Open Water, 4929, 1096.2
Herbaceous Wetlands, Barren, 367, 81.6
Herbaceous Wetlands, Deciduous Forest, 2, 0.4
Herbaceous Wetlands, Evergreen Forest, 3, 0.7
Herbaceous Wetlands, Mixed Forest, 14, 3.1
Herbaceous Wetlands, Shrubland, 793, 176.4
Herbaceous Wetlands, Grass/Pasture, 2903, 645.6
Herbaceous Wetlands, Woody Wetlands, 1625, 361.4
Herbaceous Wetlands, Herbaceous Wetlands, 68659, 15269.4
Herbaceous Wetlands, Triticale, 6, 1.3
Herbaceous Wetlands, Prunes, 136, 30.2
Herbaceous Wetlands, Olives, 2, 0.4
Herbaceous Wetlands, Plums, 95, 21.1
Herbaceous Wetlands, Dbl Crop WinWht/Corn, 117, 26.0
Herbaceous Wetlands, Dbl Crop Oats/Corn, 2, 0.4
Herbaceous Wetlands, Dbl Crop Triticale/Corn, 4, 0.9
Pistachios, Winter Wheat, 39, 8.7
Pistachios, Rye, 176, 39.1
Pistachios, Oats, 2, 0.4
Pistachios, Fallow/Idle Cropland, 22, 4.9
Pistachios, Cherries, 14, 3.1
Pistachios, Citrus, 1, 0.2
Pistachios, Almonds, 32, 7.1
Pistachios, Walnuts, 4, 0.9
Pistachios, Developed/Open Space, 1, 0.2
Pistachios, Grass/Pasture, 25, 5.6
Pistachios, Pistachios, 630, 140.1
Pistachios, Garlic, 5, 1.1
Pistachios, Olives, 1, 0.2
Triticale, Corn, 4721, 1049.9
Triticale, Rice, 5756, 1280.1
Triticale, Sunflowers, 1308, 290.9
Triticale, Sweet Corn, 38, 8.5
Triticale, Pop or Orn Corn, 38, 8.5
Triticale, Barley, 1587, 352.9
Triticale, Winter Wheat, 9365, 2082.7
Triticale, Rye, 993, 220.8
Triticale, Oats, 661, 147.0
Triticale, Safflower, 14187, 3155.1
Triticale, Alfalfa, 3750, 834.0
Triticale, Other Hay/Non Alfalfa, 1866, 415.0
Triticale, Hemp, 364, 81.0
Triticale, Cucumbers, 150, 33.4
Triticale, Tomatoes, 3317, 737.7
Triticale, Fallow/Idle Cropland, 1535, 341.4
Triticale, Peaches, 1, 0.2
Triticale, Grapes, 220, 48.9
Triticale, Almonds, 8, 1.8
Triticale, Pears, 88, 19.6
Triticale, Open Water, 3, 0.7
Triticale, Barren, 1, 0.2
Triticale, Deciduous Forest, 1, 0.2
Triticale, Shrubland, 2, 0.4
Triticale, Grass/Pasture, 955, 212.4
Triticale, Herbaceous Wetlands, 39, 8.7
Triticale, Pistachios, 82, 18.2
Triticale, Triticale, 19594, 4357.6
Triticale, Olives, 41, 9.1
Triticale, Strawberries, 12, 2.7
Triticale, Dbl Crop Triticale/Corn, 9, 2.0
Carrots, Winter Wheat, 43, 9.6
Carrots, Other Hay/Non Alfalfa, 2, 0.4
Carrots, Tomatoes, 1929, 429.0
Carrots, Fallow/Idle Cropland, 16, 3.6
Carrots, Almonds, 66, 14.7
Carrots, Walnuts, 13, 2.9
Carrots, Cantaloupes, 8, 1.8
Carrots, Peppers, 61, 13.6
Carrots, Plums, 1, 0.2
Garlic, Winter Wheat, 238, 52.9
Garlic, Alfalfa, 701, 155.9
Garlic, Cucumbers, 471, 104.7
Garlic, Tomatoes, 3078, 684.5
Garlic, Grapes, 1, 0.2
Garlic, Almonds, 238, 52.9
Garlic, Woody Wetlands, 1, 0.2
Garlic, Triticale, 6, 1.3
Garlic, Dbl Crop WinWht/Corn, 25, 5.6
Cantaloupes, Winter Wheat, 7, 1.6
Cantaloupes, Watermelons, 53, 11.8
Cantaloupes, Tomatoes, 76, 16.9
Cantaloupes, Almonds, 184, 40.9
Cantaloupes, Garlic, 265, 58.9
Olives, Winter Wheat, 20, 4.4
Olives, Alfalfa, 106, 23.6
Olives, Tomatoes, 8, 1.8
Olives, Cherries, 25, 5.6
Olives, Grapes, 7, 1.6
Olives, Almonds, 174, 38.7
Olives, Walnuts, 60, 13.3
Olives, Developed/Low Intensity, 12, 2.7
Olives, Developed/Medium Intensity, 1, 0.2
Olives, Herbaceous Wetlands, 1, 0.2
Olives, Prunes, 3, 0.7
Olives, Olives, 18197, 4046.9
Olives, Pumpkins, 54, 12.0
Oranges, Walnuts, 7, 1.6
Honeydew Melons, Sunflowers, 5, 1.1
Honeydew Melons, Winter Wheat, 25, 5.6
Honeydew Melons, Tomatoes, 36, 8.0
Honeydew Melons, Fallow/Idle Cropland, 2, 0.4
Broccoli, Safflower, 4, 0.9
Peppers, Winter Wheat, 3, 0.7
Peppers, Other Hay/Non Alfalfa, 5, 1.1
Peppers, Tomatoes, 36, 8.0
Pomegranates, Almonds, 65, 14.5
Pomegranates, Pomegranates, 5, 1.1
Greens, Onions, 4, 0.9
Plums, Rice, 1, 0.2
Plums, Spring Wheat, 2, 0.4
Plums, Winter Wheat, 33, 7.3
Plums, Alfalfa, 19, 4.2
Plums, Other Hay/Non Alfalfa, 7, 1.6
Plums, Watermelons, 80, 17.8
Plums, Cucumbers, 1, 0.2
Plums, Tomatoes, 3, 0.7
Plums, Clover/Wildflowers, 27, 6.0
Plums, Fallow/Idle Cropland, 8, 1.8
Plums, Cherries, 29, 6.4
Plums, Peaches, 8, 1.8
Plums, Other Tree Crops, 8, 1.8
Plums, Almonds, 508, 113.0
Plums, Walnuts, 30, 6.7
Plums, Deciduous Forest, 7, 1.6
Plums, Shrubland, 5, 1.1
Plums, Grass/Pasture, 1, 0.2
Plums, Woody Wetlands, 29, 6.4
Plums, Herbaceous Wetlands, 84, 18.7
Plums, Triticale, 3, 0.7
Plums, Prunes, 70, 15.6
Plums, Olives, 26, 5.8
Plums, Plums, 413, 91.8
Plums, Dbl Crop Triticale/Corn, 1, 0.2
Strawberries, Grass/Pasture, 49, 10.9
Strawberries, Strawberries, 145, 32.2
Squash, Corn, 1, 0.2
Squash, Sunflowers, 11, 2.4
Squash, Sweet Corn, 23, 5.1
Squash, Winter Wheat, 3, 0.7
Squash, Alfalfa, 196, 43.6
Squash, Tomatoes, 197, 43.8
Squash, Fallow/Idle Cropland, 118, 26.2
Squash, Triticale, 3, 0.7
Squash, Pumpkins, 1, 0.2
Vetch, Corn, 6, 1.3
Vetch, Rice, 80, 17.8
Vetch, Tomatoes, 23, 5.1
Vetch, Fallow/Idle Cropland, 14, 3.1
Dbl Crop WinWht/Corn, Corn, 29, 6.4
Dbl Crop WinWht/Corn, Sweet Corn, 291, 64.7
Dbl Crop WinWht/Corn, Winter Wheat, 116, 25.8
Dbl Crop WinWht/Corn, Rye, 1, 0.2
Dbl Crop WinWht/Corn, Oats, 337, 74.9
Dbl Crop WinWht/Corn, Alfalfa, 90, 20.0
Dbl Crop WinWht/Corn, Other Hay/Non Alfalfa, 512, 113.9
Dbl Crop WinWht/Corn, Watermelons, 9, 2.0
Dbl Crop WinWht/Corn, Tomatoes, 60, 13.3
Dbl Crop WinWht/Corn, Fallow/Idle Cropland, 1, 0.2
Dbl Crop WinWht/Corn, Cherries, 3, 0.7
Dbl Crop WinWht/Corn, Grapes, 531, 118.1
Dbl Crop WinWht/Corn, Almonds, 2, 0.4
Dbl Crop WinWht/Corn, Walnuts, 42, 9.3
Dbl Crop WinWht/Corn, Herbaceous Wetlands, 1, 0.2
Dbl Crop WinWht/Corn, Pistachios, 1, 0.2
Dbl Crop WinWht/Corn, Cantaloupes, 11, 2.4
Dbl Crop WinWht/Corn, Dbl Crop WinWht/Corn, 1187, 264.0
Dbl Crop WinWht/Corn, Dbl Crop Oats/Corn, 7, 1.6
Dbl Crop Oats/Corn, Corn, 862, 191.7
Dbl Crop Oats/Corn, Cotton, 1, 0.2
Dbl Crop Oats/Corn, Rice, 22, 4.9
Dbl Crop Oats/Corn, Winter Wheat, 114, 25.4
Dbl Crop Oats/Corn, Oats, 1519, 337.8
Dbl Crop Oats/Corn, Alfalfa, 523, 116.3
Dbl Crop Oats/Corn, Other Hay/Non Alfalfa, 98, 21.8
Dbl Crop Oats/Corn, Tomatoes, 15, 3.3
Dbl Crop Oats/Corn, Fallow/Idle Cropland, 96, 21.3
Dbl Crop Oats/Corn, Cherries, 13, 2.9
Dbl Crop Oats/Corn, Dbl Crop WinWht/Corn, 124, 27.6
Dbl Crop Oats/Corn, Dbl Crop Oats/Corn, 1653, 367.6
Dbl Crop Oats/Corn, Dbl Crop Barley/Corn, 10, 2.2
Lettuce, Grapes, 134, 29.8
Lettuce, Barren, 1, 0.2
Lettuce, Shrubland, 41, 9.1
Lettuce, Woody Wetlands, 2, 0.4
Dbl Crop Triticale/Corn, Corn, 391, 87.0
Dbl Crop Triticale/Corn, Sunflowers, 348, 77.4
Dbl Crop Triticale/Corn, Winter Wheat, 57, 12.7
Dbl Crop Triticale/Corn, Alfalfa, 4, 0.9
Dbl Crop Triticale/Corn, Other Hay/Non Alfalfa, 130, 28.9
Dbl Crop Triticale/Corn, Dbl Crop WinWht/Corn, 1, 0.2
Pumpkins, Corn, 200, 44.5
Pumpkins, Winter Wheat, 309, 68.7
Pumpkins, Tomatoes, 855, 190.1
Pumpkins, Garlic, 307, 68.3
Pumpkins, Pumpkins, 45, 10.0
Dbl Crop WinWht/Sorghum, Corn, 16, 3.6
Dbl Crop WinWht/Sorghum, Sunflowers, 44, 9.8
Dbl Crop WinWht/Sorghum, Winter Wheat, 100, 22.2
Dbl Crop WinWht/Sorghum, Watermelons, 19, 4.2
Dbl Crop WinWht/Sorghum, Tomatoes, 468, 104.1
Dbl Crop WinWht/Sorghum, Fallow/Idle Cropland, 6, 1.3
Dbl Crop WinWht/Sorghum, Pumpkins, 106, 23.6
Cabbage, Winter Wheat, 19, 4.2
