From, To, Count,  Acreage
Dry Beans, Winter Wheat, 1162, 258.4
Dry Beans, Rye, 28, 6.2
Dry Beans, Oats, 139, 30.9
Dry Beans, Safflower, 391, 87.0
Dry Beans, Alfalfa, 2063, 458.8
Dry Beans, Other Hay/Non Alfalfa, 221, 49.1
Dry Beans, Dry Beans, 19, 4.2
Dry Beans, Hemp, 29, 6.4
Dry Beans, Watermelons, 83, 18.5
Dry Beans, Onions, 15, 3.3
Dry Beans, Cucumbers, 69, 15.3
Dry Beans, Chick Peas, 1, 0.2
Dry Beans, Peas, 1, 0.2
Dry Beans, Tomatoes, 1015, 225.7
Dry Beans, Herbs, 1, 0.2
Dry Beans, Clover/Wildflowers, 9, 2.0
Dry Beans, Sod/Grass Seed, 1, 0.2
Dry Beans, Fallow/Idle Cropland, 419, 93.2
Dry Beans, Cherries, 32, 7.1
Dry Beans, Peaches, 1, 0.2
Dry Beans, Apples, 1, 0.2
Dry Beans, Grapes, 45, 10.0
Dry Beans, Citrus, 1, 0.2
Dry Beans, Almonds, 1250, 278.0
Dry Beans, Walnuts, 213, 47.4
Dry Beans, Pears, 7, 1.6
Dry Beans, Open Water, 1, 0.2
Dry Beans, Developed/Open Space, 93, 20.7
Dry Beans, Developed/Low Intensity, 86, 19.1
Dry Beans, Developed/Medium Intensity, 26, 5.8
Dry Beans, Developed/High Intensity, 5, 1.1
Dry Beans, Barren, 5, 1.1
Dry Beans, Mixed Forest, 1, 0.2
Dry Beans, Shrubland, 1, 0.2
Dry Beans, Grass/Pasture, 28, 6.2
Dry Beans, Woody Wetlands, 3, 0.7
Dry Beans, Herbaceous Wetlands, 13, 2.9
Dry Beans, Pistachios, 109, 24.2
Dry Beans, Triticale, 243, 54.0
Dry Beans, Garlic, 110, 24.5
Dry Beans, Prunes, 1, 0.2
Dry Beans, Olives, 95, 21.1
Dry Beans, Plums, 5, 1.1
Dry Beans, Strawberries, 1, 0.2
Dry Beans, Squash, 8, 1.8
Dry Beans, Dbl Crop WinWht/Corn, 34, 7.6
Dry Beans, Dbl Crop Oats/Corn, 21, 4.7
Dry Beans, Pumpkins, 12, 2.7
Potatoes, Sweet Corn, 1, 0.2
Potatoes, Winter Wheat, 3, 0.7
Potatoes, Rye, 12, 2.7
Potatoes, Oats, 1, 0.2
Potatoes, Safflower, 1, 0.2
Potatoes, Alfalfa, 9, 2.0
Potatoes, Tomatoes, 6, 1.3
Potatoes, Fallow/Idle Cropland, 3, 0.7
Potatoes, Cherries, 2, 0.4
Potatoes, Almonds, 11, 2.4
Potatoes, Walnuts, 1, 0.2
Potatoes, Developed/Low Intensity, 1, 0.2
Potatoes, Developed/Medium Intensity, 1, 0.2
Potatoes, Squash, 1, 0.2
Hemp, Corn, 10, 2.2
Hemp, Rice, 2454, 545.8
Hemp, Sunflowers, 164, 36.5
Hemp, Winter Wheat, 8, 1.8
Hemp, Oats, 3, 0.7
Hemp, Safflower, 2, 0.4
Hemp, Alfalfa, 140, 31.1
Hemp, Other Hay/Non Alfalfa, 5, 1.1
Hemp, Hemp, 242, 53.8
Hemp, Watermelons, 9, 2.0
Hemp, Cucumbers, 3, 0.7
Hemp, Tomatoes, 7, 1.6
Hemp, Fallow/Idle Cropland, 167, 37.1
Hemp, Almonds, 3, 0.7
Hemp, Open Water, 13, 2.9
Hemp, Developed/Open Space, 1, 0.2
Hemp, Barren, 2, 0.4
Hemp, Grass/Pasture, 2, 0.4
Hemp, Herbaceous Wetlands, 6, 1.3
Hemp, Pistachios, 3, 0.7
Hemp, Carrots, 4, 0.9
Misc Vegs & Fruits, Grapes, 1, 0.2
Watermelons, Corn, 36, 8.0
Watermelons, Rice, 11, 2.4
Watermelons, Sunflowers, 2, 0.4
Watermelons, Sweet Corn, 4, 0.9
Watermelons, Winter Wheat, 53, 11.8
Watermelons, Oats, 16, 3.6
Watermelons, Safflower, 23, 5.1
Watermelons, Alfalfa, 312, 69.4
Watermelons, Other Hay/Non Alfalfa, 7, 1.6
Watermelons, Hemp, 1, 0.2
Watermelons, Watermelons, 25, 5.6
Watermelons, Onions, 2, 0.4
Watermelons, Cucumbers, 14, 3.1
Watermelons, Peas, 4, 0.9
Watermelons, Tomatoes, 635, 141.2
Watermelons, Fallow/Idle Cropland, 40, 8.9
Watermelons, Cherries, 21, 4.7
Watermelons, Grapes, 3, 0.7
Watermelons, Almonds, 627, 139.4
Watermelons, Walnuts, 33, 7.3
Watermelons, Open Water, 2, 0.4
Watermelons, Developed/Open Space, 6, 1.3
Watermelons, Developed/Low Intensity, 3, 0.7
Watermelons, Developed/Medium Intensity, 1, 0.2
Watermelons, Herbaceous Wetlands, 2, 0.4
Watermelons, Pistachios, 2, 0.4
Watermelons, Triticale, 2, 0.4
Watermelons, Garlic, 58, 12.9
Watermelons, Olives, 9, 2.0
Watermelons, Dbl Crop Oats/Corn, 1, 0.2
Watermelons, Pumpkins, 3, 0.7
Onions, Corn, 49, 10.9
Onions, Cotton, 1, 0.2
Onions, Rice, 2, 0.4
Onions, Sorghum, 1, 0.2
Onions, Sunflowers, 5, 1.1
Onions, Sweet Corn, 9, 2.0
Onions, Winter Wheat, 80, 17.8
Onions, Oats, 4, 0.9
Onions, Safflower, 11, 2.4
Onions, Alfalfa, 38, 8.5
Onions, Other Hay/Non Alfalfa, 2, 0.4
Onions, Dry Beans, 1, 0.2
Onions, Watermelons, 4, 0.9
Onions, Cucumbers, 1, 0.2
Onions, Tomatoes, 47, 10.5
Onions, Herbs, 1, 0.2
Onions, Clover/Wildflowers, 2, 0.4
Onions, Fallow/Idle Cropland, 45, 10.0
Onions, Cherries, 7, 1.6
Onions, Apples, 1, 0.2
Onions, Grapes, 1, 0.2
Onions, Other Tree Crops, 2, 0.4
Onions, Almonds, 416, 92.5
Onions, Walnuts, 340, 75.6
Onions, Open Water, 4, 0.9
Onions, Developed/Open Space, 1, 0.2
Onions, Developed/Low Intensity, 5, 1.1
Onions, Developed/Medium Intensity, 1, 0.2
Onions, Grass/Pasture, 1, 0.2
Onions, Woody Wetlands, 1, 0.2
Onions, Herbaceous Wetlands, 1, 0.2
Onions, Pistachios, 25, 5.6
Onions, Triticale, 2, 0.4
Onions, Garlic, 18, 4.0
Onions, Prunes, 1, 0.2
Onions, Olives, 5, 1.1
Onions, Plums, 1, 0.2
Onions, Dbl Crop WinWht/Corn, 2, 0.4
Onions, Dbl Crop Oats/Corn, 26, 5.8
Cucumbers, Corn, 613, 136.3
Cucumbers, Rice, 96, 21.3
Cucumbers, Sunflowers, 85, 18.9
Cucumbers, Sweet Corn, 7, 1.6
Cucumbers, Barley, 22, 4.9
Cucumbers, Winter Wheat, 698, 155.2
Cucumbers, Rye, 18, 4.0
Cucumbers, Oats, 77, 17.1
Cucumbers, Safflower, 666, 148.1
Cucumbers, Alfalfa, 3329, 740.4
Cucumbers, Other Hay/Non Alfalfa, 116, 25.8
Cucumbers, Dry Beans, 1, 0.2
Cucumbers, Hemp, 7, 1.6
Cucumbers, Watermelons, 53, 11.8
Cucumbers, Cucumbers, 1933, 429.9
Cucumbers, Chick Peas, 1, 0.2
Cucumbers, Tomatoes, 1618, 359.8
Cucumbers, Clover/Wildflowers, 22, 4.9
Cucumbers, Fallow/Idle Cropland, 305, 67.8
Cucumbers, Cherries, 3, 0.7
Cucumbers, Grapes, 373, 83.0
Cucumbers, Almonds, 1272, 282.9
Cucumbers, Walnuts, 138, 30.7
Cucumbers, Pears, 3, 0.7
Cucumbers, Open Water, 9, 2.0
Cucumbers, Developed/Open Space, 82, 18.2
Cucumbers, Developed/Low Intensity, 105, 23.4
Cucumbers, Developed/Medium Intensity, 37, 8.2
Cucumbers, Developed/High Intensity, 5, 1.1
Cucumbers, Mixed Forest, 1, 0.2
Cucumbers, Shrubland, 2, 0.4
Cucumbers, Grass/Pasture, 6, 1.3
Cucumbers, Woody Wetlands, 2, 0.4
Cucumbers, Herbaceous Wetlands, 14, 3.1
Cucumbers, Pistachios, 118, 26.2
Cucumbers, Triticale, 137, 30.5
Cucumbers, Garlic, 13, 2.9
Cucumbers, Prunes, 2, 0.4
Cucumbers, Olives, 461, 102.5
Cucumbers, Plums, 7, 1.6
Cucumbers, Dbl Crop WinWht/Corn, 43, 9.6
Cucumbers, Dbl Crop Oats/Corn, 11, 2.4
Cucumbers, Dbl Crop Triticale/Corn, 1, 0.2
Cucumbers, Pumpkins, 4, 0.9
Peas, Corn, 4, 0.9
Peas, Sunflowers, 3, 0.7
Peas, Winter Wheat, 4, 0.9
Peas, Safflower, 6, 1.3
Peas, Alfalfa, 116, 25.8
Peas, Hemp, 2, 0.4
Peas, Cucumbers, 1, 0.2
Peas, Tomatoes, 9, 2.0
Peas, Fallow/Idle Cropland, 1, 0.2
Peas, Almonds, 6, 1.3
Peas, Open Water, 1, 0.2
Peas, Grass/Pasture, 1, 0.2
Peas, Triticale, 1, 0.2
Tomatoes, Corn, 5678, 1262.8
Tomatoes, Cotton, 2, 0.4
Tomatoes, Rice, 388, 86.3
Tomatoes, Sorghum, 137, 30.5
Tomatoes, Sunflowers, 1131, 251.5
Tomatoes, Sweet Corn, 163, 36.3
Tomatoes, Pop or Orn Corn, 4, 0.9
Tomatoes, Barley, 46, 10.2
Tomatoes, Winter Wheat, 10710, 2381.8
Tomatoes, Rye, 10, 2.2
Tomatoes, Oats, 350, 77.8
Tomatoes, Safflower, 1485, 330.3
Tomatoes, Alfalfa, 18653, 4148.3
Tomatoes, Other Hay/Non Alfalfa, 554, 123.2
Tomatoes, Dry Beans, 183, 40.7
Tomatoes, Hemp, 100, 22.2
Tomatoes, Watermelons, 1278, 284.2
Tomatoes, Onions, 23, 5.1
Tomatoes, Cucumbers, 1298, 288.7
Tomatoes, Chick Peas, 15, 3.3
Tomatoes, Peas, 34, 7.6
Tomatoes, Tomatoes, 22197, 4936.5
Tomatoes, Herbs, 5, 1.1
Tomatoes, Clover/Wildflowers, 13, 2.9
Tomatoes, Fallow/Idle Cropland, 2927, 650.9
Tomatoes, Cherries, 127, 28.2
Tomatoes, Peaches, 10, 2.2
Tomatoes, Apples, 1, 0.2
Tomatoes, Grapes, 892, 198.4
Tomatoes, Other Tree Crops, 2, 0.4
Tomatoes, Citrus, 1, 0.2
Tomatoes, Pecans, 1, 0.2
Tomatoes, Almonds, 7792, 1732.9
Tomatoes, Walnuts, 161, 35.8
Tomatoes, Pears, 16, 3.6
Tomatoes, Open Water, 57, 12.7
Tomatoes, Developed/Open Space, 118, 26.2
Tomatoes, Developed/Low Intensity, 133, 29.6
Tomatoes, Developed/Medium Intensity, 32, 7.1
Tomatoes, Developed/High Intensity, 3, 0.7
Tomatoes, Barren, 8, 1.8
Tomatoes, Shrubland, 29, 6.4
Tomatoes, Grass/Pasture, 44, 9.8
Tomatoes, Woody Wetlands, 20, 4.4
Tomatoes, Herbaceous Wetlands, 48, 10.7
Tomatoes, Pistachios, 109, 24.2
Tomatoes, Triticale, 1366, 303.8
Tomatoes, Garlic, 3246, 721.9
Tomatoes, Cantaloupes, 9, 2.0
Tomatoes, Olives, 328, 72.9
Tomatoes, Pomegranates, 2, 0.4
Tomatoes, Plums, 9, 2.0
Tomatoes, Strawberries, 3, 0.7
Tomatoes, Squash, 12, 2.7
Tomatoes, Dbl Crop WinWht/Corn, 447, 99.4
Tomatoes, Dbl Crop Oats/Corn, 431, 95.9
Tomatoes, Lettuce, 3, 0.7
Tomatoes, Dbl Crop Triticale/Corn, 1, 0.2
Tomatoes, Pumpkins, 155, 34.5
Tomatoes, Dbl Crop Barley/Corn, 30, 6.7
Herbs, Corn, 3, 0.7
Herbs, Rice, 1, 0.2
Herbs, Sweet Corn, 1, 0.2
Herbs, Barley, 1, 0.2
Herbs, Winter Wheat, 8, 1.8
Herbs, Safflower, 8, 1.8
Herbs, Alfalfa, 4, 0.9
Herbs, Other Hay/Non Alfalfa, 1, 0.2
Herbs, Watermelons, 1, 0.2
Herbs, Tomatoes, 2, 0.4
Herbs, Almonds, 6, 1.3
Herbs, Developed/High Intensity, 1, 0.2
Herbs, Triticale, 2, 0.4
Herbs, Garlic, 1, 0.2
Herbs, Olives, 49, 10.9
Clover/Wildflowers, Corn, 1082, 240.6
Clover/Wildflowers, Rice, 361, 80.3
Clover/Wildflowers, Sorghum, 7, 1.6
Clover/Wildflowers, Sunflowers, 412, 91.6
Clover/Wildflowers, Sweet Corn, 2, 0.4
Clover/Wildflowers, Barley, 107, 23.8
Clover/Wildflowers, Winter Wheat, 1005, 223.5
Clover/Wildflowers, Rye, 393, 87.4
Clover/Wildflowers, Oats, 129, 28.7
Clover/Wildflowers, Safflower, 1620, 360.3
Clover/Wildflowers, Alfalfa, 3325, 739.5
Clover/Wildflowers, Other Hay/Non Alfalfa, 5075, 1128.7
Clover/Wildflowers, Hemp, 105, 23.4
Clover/Wildflowers, Watermelons, 17, 3.8
Clover/Wildflowers, Cucumbers, 30, 6.7
Clover/Wildflowers, Chick Peas, 3, 0.7
Clover/Wildflowers, Peas, 3, 0.7
Clover/Wildflowers, Tomatoes, 322, 71.6
Clover/Wildflowers, Clover/Wildflowers, 124650, 27721.5
Clover/Wildflowers, Sod/Grass Seed, 5, 1.1
Clover/Wildflowers, Fallow/Idle Cropland, 1950, 433.7
Clover/Wildflowers, Cherries, 36, 8.0
Clover/Wildflowers, Peaches, 27, 6.0
Clover/Wildflowers, Apples, 2, 0.4
Clover/Wildflowers, Grapes, 68, 15.1
Clover/Wildflowers, Other Tree Crops, 31, 6.9
Clover/Wildflowers, Citrus, 3, 0.7
Clover/Wildflowers, Pecans, 1, 0.2
Clover/Wildflowers, Almonds, 814, 181.0
Clover/Wildflowers, Walnuts, 296, 65.8
Clover/Wildflowers, Pears, 13, 2.9
Clover/Wildflowers, Open Water, 307, 68.3
Clover/Wildflowers, Developed/Open Space, 623, 138.6
Clover/Wildflowers, Developed/Low Intensity, 781, 173.7
Clover/Wildflowers, Developed/Medium Intensity, 192, 42.7
Clover/Wildflowers, Developed/High Intensity, 23, 5.1
Clover/Wildflowers, Barren, 19, 4.2
Clover/Wildflowers, Deciduous Forest, 3, 0.7
Clover/Wildflowers, Mixed Forest, 3, 0.7
Clover/Wildflowers, Shrubland, 256, 56.9
Clover/Wildflowers, Grass/Pasture, 532, 118.3
Clover/Wildflowers, Woody Wetlands, 225, 50.0
Clover/Wildflowers, Herbaceous Wetlands, 714, 158.8
Clover/Wildflowers, Pistachios, 64, 14.2
Clover/Wildflowers, Triticale, 1078, 239.7
Clover/Wildflowers, Garlic, 39, 8.7
Clover/Wildflowers, Prunes, 50, 11.1
Clover/Wildflowers, Olives, 16, 3.6
Clover/Wildflowers, Peppers, 1, 0.2
Clover/Wildflowers, Plums, 52, 11.6
Clover/Wildflowers, Strawberries, 12, 2.7
Clover/Wildflowers, Squash, 9, 2.0
Clover/Wildflowers, Dbl Crop WinWht/Corn, 26, 5.8
Clover/Wildflowers, Dbl Crop Oats/Corn, 16, 3.6
Clover/Wildflowers, Pumpkins, 9, 2.0
Sod/Grass Seed, Corn, 331, 73.6
Sod/Grass Seed, Cotton, 8, 1.8
Sod/Grass Seed, Rice, 519, 115.4
Sod/Grass Seed, Sunflowers, 82, 18.2
Sod/Grass Seed, Sweet Corn, 4, 0.9
Sod/Grass Seed, Barley, 2, 0.4
Sod/Grass Seed, Winter Wheat, 257, 57.2
Sod/Grass Seed, Rye, 44, 9.8
Sod/Grass Seed, Oats, 12, 2.7
Sod/Grass Seed, Safflower, 47, 10.5
Sod/Grass Seed, Alfalfa, 1056, 234.8
Sod/Grass Seed, Other Hay/Non Alfalfa, 596, 132.5
Sod/Grass Seed, Hemp, 22, 4.9
Sod/Grass Seed, Watermelons, 3, 0.7
Sod/Grass Seed, Cucumbers, 3, 0.7
Sod/Grass Seed, Tomatoes, 93, 20.7
Sod/Grass Seed, Clover/Wildflowers, 3, 0.7
Sod/Grass Seed, Sod/Grass Seed, 359, 79.8
Sod/Grass Seed, Fallow/Idle Cropland, 201, 44.7
Sod/Grass Seed, Cherries, 3, 0.7
Sod/Grass Seed, Peaches, 32, 7.1
Sod/Grass Seed, Grapes, 228, 50.7
Sod/Grass Seed, Other Tree Crops, 8, 1.8
Sod/Grass Seed, Almonds, 97, 21.6
Sod/Grass Seed, Walnuts, 9, 2.0
Sod/Grass Seed, Open Water, 42, 9.3
Sod/Grass Seed, Developed/Open Space, 13, 2.9
Sod/Grass Seed, Developed/Low Intensity, 11, 2.4
Sod/Grass Seed, Developed/Medium Intensity, 1, 0.2
Sod/Grass Seed, Developed/High Intensity, 9, 2.0
Sod/Grass Seed, Evergreen Forest, 1, 0.2
Sod/Grass Seed, Shrubland, 4, 0.9
Sod/Grass Seed, Grass/Pasture, 6, 1.3
Sod/Grass Seed, Woody Wetlands, 58, 12.9
Sod/Grass Seed, Herbaceous Wetlands, 32, 7.1
Sod/Grass Seed, Triticale, 95, 21.1
Sod/Grass Seed, Garlic, 28, 6.2
Sod/Grass Seed, Prunes, 2, 0.4
Sod/Grass Seed, Olives, 4, 0.9
Sod/Grass Seed, Plums, 1, 0.2
Sod/Grass Seed, Strawberries, 4, 0.9
Sod/Grass Seed, Dbl Crop WinWht/Corn, 5, 1.1
Sod/Grass Seed, Dbl Crop Oats/Corn, 8, 1.8
Sod/Grass Seed, Pumpkins, 5, 1.1
Fallow/Idle Cropland, Corn, 6076, 1351.3
Fallow/Idle Cropland, Cotton, 9, 2.0
Fallow/Idle Cropland, Rice, 10919, 2428.3
Fallow/Idle Cropland, Sorghum, 53, 11.8
Fallow/Idle Cropland, Sunflowers, 826, 183.7
Fallow/Idle Cropland, Sweet Corn, 121, 26.9
Fallow/Idle Cropland, Pop or Orn Corn, 6, 1.3
Fallow/Idle Cropland, Barley, 843, 187.5
Fallow/Idle Cropland, Winter Wheat, 14496, 3223.8
Fallow/Idle Cropland, Rye, 696, 154.8
Fallow/Idle Cropland, Oats, 2060, 458.1
Fallow/Idle Cropland, Safflower, 3719, 827.1
Fallow/Idle Cropland, Alfalfa, 17293, 3845.9
Fallow/Idle Cropland, Other Hay/Non Alfalfa, 10437, 2321.1
Fallow/Idle Cropland, Dry Beans, 51, 11.3
Fallow/Idle Cropland, Hemp, 4483, 997.0
Fallow/Idle Cropland, Watermelons, 250, 55.6
Fallow/Idle Cropland, Onions, 20, 4.4
Fallow/Idle Cropland, Cucumbers, 394, 87.6
Fallow/Idle Cropland, Chick Peas, 4, 0.9
Fallow/Idle Cropland, Peas, 5, 1.1
Fallow/Idle Cropland, Tomatoes, 3037, 675.4
Fallow/Idle Cropland, Herbs, 3, 0.7
Fallow/Idle Cropland, Clover/Wildflowers, 1076, 239.3
Fallow/Idle Cropland, Sod/Grass Seed, 172, 38.3
Fallow/Idle Cropland, Fallow/Idle Cropland, 48174, 10713.6
Fallow/Idle Cropland, Cherries, 538, 119.6
Fallow/Idle Cropland, Peaches, 203, 45.1
Fallow/Idle Cropland, Apples, 36, 8.0
Fallow/Idle Cropland, Grapes, 3048, 677.9
Fallow/Idle Cropland, Other Tree Crops, 487, 108.3
Fallow/Idle Cropland, Citrus, 3, 0.7
Fallow/Idle Cropland, Pecans, 17, 3.8
Fallow/Idle Cropland, Almonds, 18230, 4054.3
Fallow/Idle Cropland, Walnuts, 3577, 795.5
Fallow/Idle Cropland, Pears, 936, 208.2
Fallow/Idle Cropland, Aquaculture, 36, 8.0
Fallow/Idle Cropland, Open Water, 2316, 515.1
Fallow/Idle Cropland, Developed/Open Space, 2035, 452.6
Fallow/Idle Cropland, Developed/Low Intensity, 1879, 417.9
Fallow/Idle Cropland, Developed/Medium Intensity, 682, 151.7
Fallow/Idle Cropland, Developed/High Intensity, 217, 48.3
Fallow/Idle Cropland, Barren, 367, 81.6
Fallow/Idle Cropland, Deciduous Forest, 3, 0.7
Fallow/Idle Cropland, Evergreen Forest, 11, 2.4
Fallow/Idle Cropland, Mixed Forest, 17, 3.8
Fallow/Idle Cropland, Shrubland, 366, 81.4
Fallow/Idle Cropland, Grass/Pasture, 2443, 543.3
Fallow/Idle Cropland, Woody Wetlands, 1612, 358.5
Fallow/Idle Cropland, Herbaceous Wetlands, 15269, 3395.7
Fallow/Idle Cropland, Pistachios, 1122, 249.5
Fallow/Idle Cropland, Triticale, 3223, 716.8
Fallow/Idle Cropland, Carrots, 14, 3.1
Fallow/Idle Cropland, Garlic, 162, 36.0
Fallow/Idle Cropland, Cantaloupes, 17, 3.8
Fallow/Idle Cropland, Prunes, 191, 42.5
Fallow/Idle Cropland, Olives, 1678, 373.2
Fallow/Idle Cropland, Peppers, 2, 0.4
Fallow/Idle Cropland, Plums, 357, 79.4
Fallow/Idle Cropland, Strawberries, 8, 1.8
Fallow/Idle Cropland, Squash, 21, 4.7
Fallow/Idle Cropland, Dbl Crop WinWht/Corn, 225, 50.0
Fallow/Idle Cropland, Dbl Crop Oats/Corn, 73, 16.2
Fallow/Idle Cropland, Lettuce, 21, 4.7
Fallow/Idle Cropland, Dbl Crop Triticale/Corn, 15, 3.3
Fallow/Idle Cropland, Pumpkins, 60, 13.3
Fallow/Idle Cropland, Dbl Crop Barley/Corn, 8, 1.8
Cherries, Corn, 2, 0.4
Cherries, Rice, 1, 0.2
Cherries, Sorghum, 1, 0.2
Cherries, Sweet Corn, 2, 0.4
Cherries, Alfalfa, 3, 0.7
Cherries, Other Hay/Non Alfalfa, 5, 1.1
Cherries, Tomatoes, 2, 0.4
Cherries, Herbs, 1, 0.2
Cherries, Fallow/Idle Cropland, 14, 3.1
Cherries, Cherries, 6746, 1500.3
Cherries, Grapes, 81, 18.0
Cherries, Citrus, 1, 0.2
Cherries, Almonds, 39, 8.7
Cherries, Walnuts, 144, 32.0
Cherries, Pears, 318, 70.7
Cherries, Open Water, 1, 0.2
Cherries, Developed/Open Space, 7, 1.6
Cherries, Developed/Low Intensity, 2, 0.4
Cherries, Developed/Medium Intensity, 4, 0.9
Cherries, Developed/High Intensity, 1, 0.2
Cherries, Grass/Pasture, 2, 0.4
Cherries, Woody Wetlands, 57, 12.7
Cherries, Herbaceous Wetlands, 8, 1.8
Cherries, Pistachios, 26, 5.8
Cherries, Prunes, 2, 0.4
Cherries, Olives, 453, 100.7
Peaches, Corn, 17, 3.8
Peaches, Rice, 17, 3.8
Peaches, Sorghum, 1, 0.2
Peaches, Sunflowers, 1, 0.2
Peaches, Winter Wheat, 25, 5.6
Peaches, Oats, 8, 1.8
Peaches, Safflower, 6, 1.3
Peaches, Alfalfa, 49, 10.9
Peaches, Other Hay/Non Alfalfa, 13, 2.9
Peaches, Hemp, 15, 3.3
Peaches, Watermelons, 3, 0.7
Peaches, Cucumbers, 1, 0.2
Peaches, Tomatoes, 14, 3.1
Peaches, Herbs, 1, 0.2
Peaches, Clover/Wildflowers, 2, 0.4
Peaches, Fallow/Idle Cropland, 69, 15.3
Peaches, Cherries, 25, 5.6
Peaches, Peaches, 118, 26.2
Peaches, Apples, 5, 1.1
Peaches, Grapes, 29, 6.4
Peaches, Other Tree Crops, 306, 68.1
Peaches, Pecans, 3, 0.7
Peaches, Almonds, 264, 58.7
Peaches, Walnuts, 182, 40.5
Peaches, Open Water, 17, 3.8
Peaches, Developed/Open Space, 85, 18.9
Peaches, Developed/Low Intensity, 82, 18.2
Peaches, Developed/Medium Intensity, 11, 2.4
Peaches, Developed/High Intensity, 6, 1.3
Peaches, Barren, 2, 0.4
Peaches, Mixed Forest, 2, 0.4
Peaches, Shrubland, 4, 0.9
Peaches, Grass/Pasture, 17, 3.8
Peaches, Woody Wetlands, 144, 32.0
Peaches, Herbaceous Wetlands, 39, 8.7
Peaches, Pistachios, 8, 1.8
Peaches, Triticale, 7, 1.6
Peaches, Prunes, 12, 2.7
Peaches, Olives, 14, 3.1
Peaches, Plums, 16, 3.6
Peaches, Dbl Crop WinWht/Corn, 2, 0.4
Apples, Barley, 140, 31.1
Apples, Alfalfa, 137, 30.5
Apples, Apples, 1882, 418.5
Apples, Pears, 1333, 296.5
Grapes, Corn, 96, 21.3
Grapes, Cotton, 2, 0.4
Grapes, Rice, 185, 41.1
Grapes, Sunflowers, 32, 7.1
Grapes, Sweet Corn, 2, 0.4
Grapes, Barley, 10, 2.2
Grapes, Winter Wheat, 857, 190.6
Grapes, Rye, 20, 4.4
Grapes, Oats, 482, 107.2
Grapes, Safflower, 310, 68.9
Grapes, Alfalfa, 493, 109.6
Grapes, Other Hay/Non Alfalfa, 94, 20.9
Grapes, Dry Beans, 10, 2.2
Grapes, Hemp, 16, 3.6
Grapes, Watermelons, 5, 1.1
Grapes, Cucumbers, 21, 4.7
Grapes, Tomatoes, 476, 105.9
Grapes, Clover/Wildflowers, 1, 0.2
Grapes, Fallow/Idle Cropland, 111, 24.7
Grapes, Cherries, 76, 16.9
Grapes, Peaches, 5, 1.1
Grapes, Grapes, 130809, 29091.2
Grapes, Other Tree Crops, 179, 39.8
Grapes, Almonds, 2589, 575.8
Grapes, Walnuts, 363, 80.7
Grapes, Pears, 8, 1.8
Grapes, Open Water, 6, 1.3
Grapes, Developed/Open Space, 495, 110.1
Grapes, Developed/Low Intensity, 258, 57.4
Grapes, Developed/Medium Intensity, 63, 14.0
Grapes, Developed/High Intensity, 4, 0.9
Grapes, Shrubland, 19, 4.2
Grapes, Grass/Pasture, 37, 8.2
Grapes, Woody Wetlands, 7, 1.6
Grapes, Herbaceous Wetlands, 12, 2.7
Grapes, Pistachios, 10, 2.2
Grapes, Triticale, 133, 29.6
Grapes, Garlic, 4, 0.9
Grapes, Olives, 150, 33.4
Grapes, Plums, 2, 0.4
Grapes, Dbl Crop WinWht/Corn, 2, 0.4
Grapes, Dbl Crop Oats/Corn, 6, 1.3
Grapes, Pumpkins, 8, 1.8
Other Tree Crops, Corn, 59, 13.1
Other Tree Crops, Rice, 60, 13.3
Other Tree Crops, Sunflowers, 4, 0.9
Other Tree Crops, Sweet Corn, 4, 0.9
Other Tree Crops, Barley, 1, 0.2
Other Tree Crops, Winter Wheat, 72, 16.0
Other Tree Crops, Rye, 1, 0.2
Other Tree Crops, Oats, 15, 3.3
Other Tree Crops, Safflower, 38, 8.5
Other Tree Crops, Alfalfa, 447, 99.4
Other Tree Crops, Other Hay/Non Alfalfa, 106, 23.6
Other Tree Crops, Dry Beans, 1, 0.2
Other Tree Crops, Hemp, 13, 2.9
Other Tree Crops, Cucumbers, 3, 0.7
Other Tree Crops, Tomatoes, 62, 13.8
Other Tree Crops, Clover/Wildflowers, 19, 4.2
Other Tree Crops, Fallow/Idle Cropland, 44, 9.8
Other Tree Crops, Cherries, 68, 15.1
Other Tree Crops, Peaches, 40, 8.9
Other Tree Crops, Apples, 1, 0.2
Other Tree Crops, Grapes, 464, 103.2
Other Tree Crops, Other Tree Crops, 340, 75.6
Other Tree Crops, Pecans, 8, 1.8
Other Tree Crops, Almonds, 399, 88.7
Other Tree Crops, Walnuts, 157, 34.9
Other Tree Crops, Pears, 104, 23.1
Other Tree Crops, Open Water, 54, 12.0
Other Tree Crops, Developed/Open Space, 319, 70.9
Other Tree Crops, Developed/Low Intensity, 150, 33.4
Other Tree Crops, Developed/Medium Intensity, 12, 2.7
Other Tree Crops, Developed/High Intensity, 3, 0.7
Other Tree Crops, Barren, 7, 1.6
Other Tree Crops, Evergreen Forest, 5, 1.1
Other Tree Crops, Mixed Forest, 8, 1.8
Other Tree Crops, Shrubland, 17, 3.8
Other Tree Crops, Grass/Pasture, 139, 30.9
Other Tree Crops, Woody Wetlands, 1070, 238.0
Other Tree Crops, Herbaceous Wetlands, 358, 79.6
Other Tree Crops, Pistachios, 2, 0.4
Other Tree Crops, Triticale, 10, 2.2
Other Tree Crops, Garlic, 8, 1.8
Other Tree Crops, Prunes, 22, 4.9
Other Tree Crops, Olives, 21, 4.7
Other Tree Crops, Plums, 29, 6.4
